Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
they're very good,3,1339,[1284],[1339],SEKZ.tsv,S0353,S0262
they're quite,2,1286,[1286],[372],SEKZ.tsv,S0353,S0262
wealthy,1,1899,"[1286, 1288]",[1899],SEKZ.tsv,S0353,S0262
ready,1,1288,[1288],[727],SEKZ.tsv,S0353,S0262
he's quite,2,1899,"[1288, 2440]",[1899],SEKZ.tsv,S0353,S0262
they put them,3,1294,[1294],[356],SEKZ.tsv,S0353,S0262
beautiful,1,1294,[1294],[370],SEKZ.tsv,S0353,S0262
have those,2,1294,[1294],"[490, 2421]",SEKZ.tsv,S0353,S0262
they do alright,3,1295,[1294],[1295],SEKZ.tsv,S0353,S0262
high,1,1594,"[1294, 2244, 2256]",[1594],SEKZ.tsv,S0353,S0262
special,1,2351,[1294],[2351],SEKZ.tsv,S0353,S0262
i mean they've,3,1300,[1300],[1210],SEKZ.tsv,S0353,S0262
wanna,1,1302,"[1302, 1388, 1670, 2573, 2581, 2611, 2754, 2756, 2762]","[133, 254, 713, 2307, 2421, 2765, 388, 1624]",SEKZ.tsv,S0353,S0262
wanna have,2,1302,[1302],[388],SEKZ.tsv,S0353,S0262
age,1,1302,"[1302, 1530, 2470]","[518, 875]",SEKZ.tsv,S0353,S0262
dad say,2,1610,[1302],[1610],SEKZ.tsv,S0353,S0262
didn't wanna,2,1624,[1302],[1624],SEKZ.tsv,S0353,S0262
ago,1,2093,"[1302, 1680]",[2093],SEKZ.tsv,S0353,S0262
i want,2,1308,"[1308, 1662, 2577]","[68, 390, 1575]",SEKZ.tsv,S0353,S0262
it's all,2,1308,"[1308, 1498]","[78, 2101, 2105]",SEKZ.tsv,S0353,S0262
have to do,3,1308,[1308],[246],SEKZ.tsv,S0353,S0262
like they,2,1308,"[1308, 2432]",[274],SEKZ.tsv,S0353,S0262
place in,2,1308,[1308],[544],SEKZ.tsv,S0353,S0262
you know i can,4,1308,[1308],[546],SEKZ.tsv,S0353,S0262
tomorrow,1,1308,[1308],[627],SEKZ.tsv,S0353,S0262
don't have to,3,1308,[1308],[632],SEKZ.tsv,S0353,S0262
to do it,3,1308,[1308],[721],SEKZ.tsv,S0353,S0262
of your,2,1308,[1308],"[1074, 1772]",SEKZ.tsv,S0353,S0262
they can,2,1367,"[1308, 1326, 1340, 1518, 2306]",[1367],SEKZ.tsv,S0353,S0262
i want to,3,1575,"[1308, 1662]",[1575],SEKZ.tsv,S0353,S0262
it for,2,1891,"[1308, 1714]",[1891],SEKZ.tsv,S0353,S0262
you haven't get a,4,2107,[1308],[2107],SEKZ.tsv,S0353,S0262
in our,2,2119,[1308],[2119],SEKZ.tsv,S0353,S0262
your life,2,2125,[1308],[2125],SEKZ.tsv,S0353,S0262
it doesn't,2,2173,"[1308, 1316]",[2173],SEKZ.tsv,S0353,S0262
right to,2,1310,[1310],[214],SEKZ.tsv,S0353,S0262
they've get the,3,1310,[1310],[400],SEKZ.tsv,S0353,S0262
they they've,2,1365,"[1310, 1342]",[1365],SEKZ.tsv,S0353,S0262
the right,2,2175,"[1310, 1866]",[2175],SEKZ.tsv,S0353,S0262
but i mean,3,1314,"[1314, 1427, 2369, 2535, 2760]","[147, 2516]",SEKZ.tsv,S0353,S0262
but erm,2,1314,[1314],"[236, 354, 2439]",SEKZ.tsv,S0353,S0262
they come,2,1314,"[1314, 1354, 2488]",[1178],SEKZ.tsv,S0353,S0262
that but,2,2620,[1314],[2620],SEKZ.tsv,S0353,S0262
matter,1,1316,[1316],[216],SEKZ.tsv,S0353,S0262
say no,2,1316,"[1316, 1670]","[218, 410]",SEKZ.tsv,S0353,S0262
he say no,3,1316,[1316],[256],SEKZ.tsv,S0353,S0262
it they,2,1316,[1316],[354],SEKZ.tsv,S0353,S0262
this bloody,2,1316,"[1316, 2298]",[627],SEKZ.tsv,S0353,S0262
do it and,3,1316,[1316],[721],SEKZ.tsv,S0353,S0262
they do it,3,1316,"[1316, 2720]",[1265],SEKZ.tsv,S0353,S0262
they can do,3,1367,[1316],[1367],SEKZ.tsv,S0353,S0262
put it,2,1927,"[1316, 1407, 1409, 1757]",[1927],SEKZ.tsv,S0353,S0262
it in,2,2165,"[1316, 1407, 1409, 2266]","[2165, 2374, 2439]",SEKZ.tsv,S0353,S0262
the wall,2,1318,[1318],[739],SEKZ.tsv,S0353,S0262
fit,1,1322,"[1322, 2671]",[256],SEKZ.tsv,S0353,S0262
come round,2,1322,"[1322, 1326, 1520, 2488, 2490]","[1273, 2347, 2485]",SEKZ.tsv,S0353,S0262
i'm a bite,3,1326,[1326],"[264, 1935, 2080]",SEKZ.tsv,S0353,S0262
i mean they're,3,1326,[1326],[733],SEKZ.tsv,S0353,S0262
absolutely,1,1326,[1326],[1307],SEKZ.tsv,S0353,S0262
in and out,3,1612,[1326],[1612],SEKZ.tsv,S0353,S0262
well and,2,1899,[1326],[1899],SEKZ.tsv,S0353,S0262
be so,2,2379,"[1326, 1446]","[2379, 2636, 2690]",SEKZ.tsv,S0353,S0262
i say i'm,3,1327,"[1327, 1836]",[151],SEKZ.tsv,S0353,S0262
be go,2,1327,"[1327, 1560, 2300]","[329, 534, 1600]",SEKZ.tsv,S0353,S0262
to i,2,1327,"[1327, 2681]",[350],SEKZ.tsv,S0353,S0262
i'd be,2,1327,[1327],[518],SEKZ.tsv,S0353,S0262
nine,1,1327,"[1327, 1540]","[1122, 2473]",SEKZ.tsv,S0353,S0262
fall,1,1927,[1327],[1927],SEKZ.tsv,S0353,S0262
on so,2,2631,[1327],[2631],SEKZ.tsv,S0353,S0262
bloody thing,2,1331,"[1331, 1333, 2304]",[256],SEKZ.tsv,S0353,S0262
you know and i,4,1331,"[1331, 2005, 2232, 2490]",[345],SEKZ.tsv,S0353,S0262
a bloody,2,1331,"[1331, 1333, 2322, 2754]",[978],SEKZ.tsv,S0353,S0262
sit there and i,4,1628,"[1331, 1333]",[1628],SEKZ.tsv,S0353,S0262
hear the,2,1871,[1331],[1871],SEKZ.tsv,S0353,S0262
be i be,3,2097,[1331],[2097],SEKZ.tsv,S0353,S0262
sit there and,3,2173,"[1331, 1333]",[2173],SEKZ.tsv,S0353,S0262
and he say oh sorry,5,1333,[1333],[151],SEKZ.tsv,S0353,S0262
oh sorry,2,1333,[1333],"[151, 188]",SEKZ.tsv,S0353,S0262
get these,2,1333,"[1333, 1979]",[214],SEKZ.tsv,S0353,S0262
and i'm,2,1333,"[1333, 1344, 1407, 1510, 1511, 1662, 1724, 2432]","[218, 1106, 2173]",SEKZ.tsv,S0353,S0262
what's go on,3,1333,"[1333, 1348]",[402],SEKZ.tsv,S0353,S0262
and i say i,4,1333,[1333],"[536, 1573]",SEKZ.tsv,S0353,S0262
say i,2,1333,"[1333, 1380, 1528, 2344, 2681]","[719, 721, 1907, 2161, 1573]",SEKZ.tsv,S0353,S0262
hear aid,2,1359,"[1333, 1391, 1399, 1413]",[1359],SEKZ.tsv,S0353,S0262
i no i,3,1677,[1333],[1677],SEKZ.tsv,S0353,S0262
he look,2,2406,"[1333, 2248, 2389]",[2406],SEKZ.tsv,S0353,S0262
hear that,2,2600,[1333],[2600],SEKZ.tsv,S0353,S0262
call the,2,1334,"[1334, 2081]","[362, 2080, 2082]",SEKZ.tsv,S0353,S0262
loop,1,1365,[1334],[1365],SEKZ.tsv,S0353,S0262
ear,1,1371,"[1338, 1342, 1389, 1391]",[1371],SEKZ.tsv,S0353,S0262
phone,1,2173,[1338],[2173],SEKZ.tsv,S0353,S0262
read,1,1612,"[1346, 1662, 1676, 1706, 1836]","[1612, 1677, 1683, 1717, 2080, 2103]",SEKZ.tsv,S0353,S0262
oh but,2,2345,[1350],[2345],SEKZ.tsv,S0353,S0262
i've get this,3,1370,[1370],[627],SEKZ.tsv,S0353,S0262
i i go,3,1370,"[1370, 2734]",[713],SEKZ.tsv,S0353,S0262
it and she say,4,1370,"[1370, 1413]",[721],SEKZ.tsv,S0353,S0262
i've get i've get,4,1370,[1370],[997],SEKZ.tsv,S0353,S0262
need it,2,2548,[1372],[2548],SEKZ.tsv,S0353,S0262
funny,1,1374,"[1374, 1429, 1446, 2312]","[124, 214, 480, 715, 729, 1330, 2379, 2458, 2460, 2636, 2690]",SEKZ.tsv,S0353,S0262
the sound,2,1374,[1374],[1332],SEKZ.tsv,S0353,S0262
i do,2,1577,"[1374, 1991, 2001, 2505]","[1577, 2086, 2087, 2101]",SEKZ.tsv,S0353,S0262
i go on,3,1742,[1374],"[1742, 1905]",SEKZ.tsv,S0353,S0262
i do the,3,2086,[1374],[2086],SEKZ.tsv,S0353,S0262
you've get to,3,1376,"[1376, 1384]","[625, 2137]",SEKZ.tsv,S0353,S0262
that go,2,1575,[1376],[1575],SEKZ.tsv,S0353,S0262
have one,2,2394,"[1376, 1446]",[2394],SEKZ.tsv,S0353,S0262
right okay,2,1378,[1378],"[859, 1414, 1721, 2038, 2353]",SEKZ.tsv,S0353,S0262
switch,1,1378,[1378],[1332],SEKZ.tsv,S0353,S0262
i can hear,3,1380,"[1380, 1389]",[154],SEKZ.tsv,S0353,S0262
all sort of things,4,1380,[1380],[250],SEKZ.tsv,S0353,S0262
i say i,3,1380,[1380],"[536, 1573]",SEKZ.tsv,S0353,S0262
all sort of,3,1380,[1380],[1001],SEKZ.tsv,S0353,S0262
that sound,2,2082,"[1380, 2762]",[2082],SEKZ.tsv,S0353,S0262
that bloody,2,1382,[1382],[534],SEKZ.tsv,S0353,S0262
say that's the,3,1383,[1383],[536],SEKZ.tsv,S0353,S0262
fan,1,1383,[1383],[684],SEKZ.tsv,S0353,S0262
you haven't,2,2107,[1384],[2107],SEKZ.tsv,S0353,S0262
you should,2,1386,[1386],"[1367, 1422]",SEKZ.tsv,S0353,S0262
to me,2,1389,"[1389, 1822, 2250, 2671]","[151, 504, 713, 895, 1933, 2119]",SEKZ.tsv,S0353,S0262
across,1,1389,"[1389, 1472]",[903],SEKZ.tsv,S0353,S0262
anymore,1,1389,"[1389, 1739, 2762]",[1072],SEKZ.tsv,S0353,S0262
think about,2,1389,"[1389, 1445, 1957, 2704]","[1092, 1096, 1104, 2141]",SEKZ.tsv,S0353,S0262
i wasn't,2,1389,"[1389, 1726]",[1110],SEKZ.tsv,S0353,S0262
room,1,1489,[1389],"[1489, 1618, 1628, 1927]",SEKZ.tsv,S0353,S0262
fifteen,1,2086,"[1389, 1452]","[2086, 2520]",SEKZ.tsv,S0353,S0262
to me and,3,2119,"[1389, 1822]",[2119],SEKZ.tsv,S0353,S0262
something and,2,2155,"[1389, 2446]",[2155],SEKZ.tsv,S0353,S0262
i say well,3,2347,"[1389, 1644]",[2347],SEKZ.tsv,S0353,S0262
and i say well,4,2351,"[1389, 1644]",[2351],SEKZ.tsv,S0353,S0262
how much,2,2763,[1389],[2763],SEKZ.tsv,S0353,S0262
thing that,2,1575,[1391],[1575],SEKZ.tsv,S0353,S0262
self,1,2105,"[1399, 1403]","[2105, 2427]",SEKZ.tsv,S0353,S0262
on one,2,1405,[1405],[701],SEKZ.tsv,S0353,S0262
get one,2,1407,[1407],[419],SEKZ.tsv,S0353,S0262
it at,2,2339,[1407],[2339],SEKZ.tsv,S0353,S0262
think of,2,2351,"[1407, 1440]",[2351],SEKZ.tsv,S0353,S0262
a i'll,2,2616,[1407],[2616],SEKZ.tsv,S0353,S0262
sit and,2,1632,[1409],[1632],SEKZ.tsv,S0353,S0262
i should,2,1421,[1421],[72],SEKZ.tsv,S0353,S0262
should wear it,3,1422,[1421],[1422],SEKZ.tsv,S0353,S0262
wear,1,2421,"[1421, 2378, 2567]","[2421, 2510]",SEKZ.tsv,S0353,S0262
i miss,2,1423,[1423],[1120],SEKZ.tsv,S0353,S0262
miss out on a lot,5,1424,[1423],[1424],SEKZ.tsv,S0353,S0262
lot,1,1521,"[1423, 1810, 1816, 2312, 2373, 2486]",[1521],SEKZ.tsv,S0353,S0262
no i'm,2,1845,[1427],"[1845, 2631]",SEKZ.tsv,S0353,S0262
wrong,1,1429,"[1429, 1967, 1975]","[195, 199, 462, 464, 1575, 1760, 1968, 2171]",SEKZ.tsv,S0353,S0262
so funny,2,1429,[1429],"[214, 1330]",SEKZ.tsv,S0353,S0262
be so funny,3,2379,[1429],"[2379, 2636]",SEKZ.tsv,S0353,S0262
it be so funny,4,2690,[1429],[2690],SEKZ.tsv,S0353,S0262
the look,2,1432,[1432],"[254, 1781]",SEKZ.tsv,S0353,S0262
all in,2,1432,[1432],"[502, 955]",SEKZ.tsv,S0353,S0262
car boot sale,3,1443,"[1432, 1436]",[1443],SEKZ.tsv,S0353,S0262
say oh look,3,1596,[1432],[1596],SEKZ.tsv,S0353,S0262
my mum and,3,1610,[1432],[1610],SEKZ.tsv,S0353,S0262
cos they be all,4,1911,[1432],[1911],SEKZ.tsv,S0353,S0262
look at the,3,2341,"[1432, 1437]",[2341],SEKZ.tsv,S0353,S0262
oh look,2,2417,[1432],[2417],SEKZ.tsv,S0353,S0262
totally,1,1436,"[1436, 1445, 1446]","[1136, 1435, 1441]",SEKZ.tsv,S0353,S0262
car boot,2,1443,[1437],[1443],SEKZ.tsv,S0353,S0262
yeah you,2,1438,"[1438, 2571]","[327, 1424, 1521, 331, 546]",SEKZ.tsv,S0353,S0262
yeah you know,3,1438,[1438],[331],SEKZ.tsv,S0353,S0262
yeah you know i,4,1438,[1438],[546],SEKZ.tsv,S0353,S0262
know where,2,2091,[1438],[2091],SEKZ.tsv,S0353,S0262
be think about,3,2141,[1445],[2141],SEKZ.tsv,S0353,S0262
i could,2,1446,"[1446, 1726, 1965]","[354, 423, 524, 1929, 2177]",SEKZ.tsv,S0353,S0262
but i have,3,1587,[1446],[1587],SEKZ.tsv,S0353,S0262
but it be,3,2345,[1446],"[2345, 2483]",SEKZ.tsv,S0353,S0262
be but,2,2516,"[1446, 1800]",[2516],SEKZ.tsv,S0353,S0262
it be so,3,2690,[1446],[2690],SEKZ.tsv,S0353,S0262
book,1,1465,"[1452, 1460, 1466, 1468, 1662, 1706, 1836, 2252, 2256]","[1465, 1579, 2080]",SEKZ.tsv,S0353,S0262
online,1,1465,"[1452, 1460, 1466]",[1465],SEKZ.tsv,S0353,S0262
land,1,2307,[1452],[2307],SEKZ.tsv,S0353,S0262
price,1,1466,[1466],[1463],SEKZ.tsv,S0353,S0262
you book,2,1466,[1466],[1465],SEKZ.tsv,S0353,S0262
twice,1,2082,[1466],[2082],SEKZ.tsv,S0353,S0262
journey,1,1598,[1470],[1598],SEKZ.tsv,S0353,S0262
part of,2,1472,[1472],"[749, 2097]",SEKZ.tsv,S0353,S0262
travel,1,2396,[1472],"[2396, 2419]",SEKZ.tsv,S0353,S0262
it up,2,1480,[1480],[329],SEKZ.tsv,S0353,S0262
run,1,1486,"[1486, 2221, 2446, 2451, 2457]","[256, 276, 745, 869, 2692]",SEKZ.tsv,S0353,S0262
up at,2,1486,"[1486, 1827]",[701],SEKZ.tsv,S0353,S0262
parent cos,2,1486,[1486],[923],SEKZ.tsv,S0353,S0262
but it's,2,1500,[1500],"[343, 2429]",SEKZ.tsv,S0353,S0262
not big,2,1500,[1500],[644],SEKZ.tsv,S0353,S0262
not have,2,1504,[1504],[186],SEKZ.tsv,S0353,S0262
nearly,1,1508,[1508],[143],SEKZ.tsv,S0353,S0262
to people,2,1510,[1510],"[1003, 2103]",SEKZ.tsv,S0353,S0262
the pub,2,1596,[1510],[1596],SEKZ.tsv,S0353,S0262
you know and i'm,4,1511,[1511],[1106],SEKZ.tsv,S0353,S0262
come with,2,1579,[1511],[1579],SEKZ.tsv,S0353,S0262
medicine,1,1518,"[1518, 1520]",[466],SEKZ.tsv,S0353,S0262
well yeah i mean,4,1518,"[1518, 2762]",[735],SEKZ.tsv,S0353,S0262
when you're,2,1518,"[1518, 1532, 2535, 2609]","[1416, 1428, 1913]",SEKZ.tsv,S0353,S0262
he he he,3,1748,"[1518, 1743, 1777, 1782]",[1748],SEKZ.tsv,S0353,S0262
on my,2,2520,[1518],[2520],SEKZ.tsv,S0353,S0262
have that,2,1520,"[1520, 2077, 2304, 2306]",[905],SEKZ.tsv,S0353,S0262
moment,1,1569,[1520],[1569],SEKZ.tsv,S0353,S0262
at the moment,3,2080,[1520],"[2080, 2528]",SEKZ.tsv,S0353,S0262
gotta,1,1522,"[1522, 1544, 1830]","[623, 656, 897, 2082, 2143]",SEKZ.tsv,S0353,S0262
cos he's,2,2374,[1524],[2374],SEKZ.tsv,S0353,S0262
oh yes,2,1526,[1526],"[176, 1335]",SEKZ.tsv,S0353,S0262
in fact,2,1528,[1528],"[502, 1569]",SEKZ.tsv,S0353,S0262
particularly,1,1915,[1528],[1915],SEKZ.tsv,S0353,S0262
say i mean,3,2161,[1528],[2161],SEKZ.tsv,S0353,S0262
and i think oh,4,1530,[1530],"[188, 701]",SEKZ.tsv,S0353,S0262
that and he,3,1530,"[1530, 1540]",[254],SEKZ.tsv,S0353,S0262
be eighty,2,1530,"[1530, 1540, 1544]",[1134],SEKZ.tsv,S0353,S0262
when he be,3,1885,"[1530, 1544, 1784]",[1885],SEKZ.tsv,S0353,S0262
seventies,1,1887,[1530],[1887],SEKZ.tsv,S0353,S0262
eighties,1,1889,[1530],[1889],SEKZ.tsv,S0353,S0262
i think oh,3,2360,"[1530, 2463]",[2360],SEKZ.tsv,S0353,S0262
but you know i,4,1532,[1532],[472],SEKZ.tsv,S0353,S0262
like that when you're,4,1913,[1532],[1913],SEKZ.tsv,S0353,S0262
you like,2,1536,"[1536, 1692]",[264],SEKZ.tsv,S0353,S0262
be up,2,1540,"[1540, 1544, 1963, 2446]",[139],SEKZ.tsv,S0353,S0262
christmas day,2,1543,"[1540, 1544, 2001, 2005]","[1543, 2335]",SEKZ.tsv,S0353,S0262
and out,2,1612,[1540],[1612],SEKZ.tsv,S0353,S0262
i don't want,3,1544,[1544],[74],SEKZ.tsv,S0353,S0262
i say oh,3,1544,[1544],"[172, 254, 2345]",SEKZ.tsv,S0353,S0262
do anything,2,1544,[1544],[339],SEKZ.tsv,S0353,S0262
i've gotta,2,1544,"[1544, 1830]",[623],SEKZ.tsv,S0353,S0262
sake,1,1544,[1544],[629],SEKZ.tsv,S0353,S0262
three or,2,1544,[1544],[1134],SEKZ.tsv,S0353,S0262
on christmas day,3,1544,"[1544, 2001, 2005]",[1543],SEKZ.tsv,S0353,S0262
die of something,3,1553,[1544],[1553],SEKZ.tsv,S0353,S0262
and i say oh,4,1596,[1544],[1596],SEKZ.tsv,S0353,S0262
and erm yeah,3,1628,"[1544, 2015]",[1628],SEKZ.tsv,S0353,S0262
that's when,2,2111,[1544],[2111],SEKZ.tsv,S0353,S0262
that i'm,2,2080,[1548],[2080],SEKZ.tsv,S0353,S0262
cos it,2,2467,"[1548, 1826]",[2467],SEKZ.tsv,S0353,S0262
it be it's,3,2483,[1548],[2483],SEKZ.tsv,S0353,S0262
he's right,2,1551,[1550],[1551],SEKZ.tsv,S0353,S0262
well what,2,2347,"[1550, 2486]",[2347],SEKZ.tsv,S0353,S0262
you're gonna,2,1552,"[1552, 2344, 2363]","[1512, 1514, 1553]",SEKZ.tsv,S0353,S0262
you're gonna die of something,5,1553,[1552],[1553],SEKZ.tsv,S0353,S0262
be just,2,1554,"[1554, 1749, 1829]","[246, 248, 1277, 2089]",SEKZ.tsv,S0353,S0262
complete,1,1554,[1554],[337],SEKZ.tsv,S0353,S0262
be a bloody,3,1554,[1554],[978],SEKZ.tsv,S0353,S0262
i think that's,3,1554,"[1554, 1732, 2482, 2503]","[988, 2460]",SEKZ.tsv,S0353,S0262
think like,2,1571,[1554],[1571],SEKZ.tsv,S0353,S0262
oh i'm,2,1651,[1554],[1651],SEKZ.tsv,S0353,S0262
husband,1,1907,[1554],"[1907, 1909]",SEKZ.tsv,S0353,S0262
i be just,3,2089,"[1554, 1829]",[2089],SEKZ.tsv,S0353,S0262
or and,2,1558,[1558],[214],SEKZ.tsv,S0353,S0262
realise what,2,2109,[1558],[2109],SEKZ.tsv,S0353,S0262
be go back,3,1560,[1560],[329],SEKZ.tsv,S0353,S0262
stay here i,3,1560,[1560],[419],SEKZ.tsv,S0353,S0262
stay here,2,1560,[1560],"[518, 897]",SEKZ.tsv,S0353,S0262
here i,2,1560,[1560],"[997, 2173]",SEKZ.tsv,S0353,S0262
die in,2,1618,"[1560, 1834, 2021, 2023]","[1618, 1628]",SEKZ.tsv,S0353,S0262
have stay,2,1799,[1560],[1799],SEKZ.tsv,S0353,S0262
i know he,3,2406,[1560],[2406],SEKZ.tsv,S0353,S0262
but they don't,3,1572,[1572],[135],SEKZ.tsv,S0353,S0262
cor,1,1586,[1586],[339],SEKZ.tsv,S0353,S0262
dear,1,2028,[1586],"[2028, 2169]",SEKZ.tsv,S0353,S0262
yeah yeah i,3,1617,[1617],[431],SEKZ.tsv,S0353,S0262
upstairs,1,1625,[1625],[1624],SEKZ.tsv,S0353,S0262
that that's,2,2119,[1633],[2119],SEKZ.tsv,S0353,S0262
you know that,3,2349,"[1633, 1981]",[2349],SEKZ.tsv,S0353,S0262
yeah the,2,1635,"[1635, 1692]",[313],SEKZ.tsv,S0353,S0262
so much,2,1638,[1638],"[520, 999]",SEKZ.tsv,S0353,S0262
about it's,2,1638,[1638],[538],SEKZ.tsv,S0353,S0262
photograph,1,1638,[1638],[739],SEKZ.tsv,S0353,S0262
orb,1,1641,"[1638, 1644, 1660]",[1641],SEKZ.tsv,S0353,S0262
so be,2,1644,[1644],"[731, 1447]",SEKZ.tsv,S0353,S0262
energy,1,1921,"[1644, 1810]",[1921],SEKZ.tsv,S0353,S0262
of people,2,1646,[1646],"[162, 1742, 1909]",SEKZ.tsv,S0353,S0262
a number of,3,1891,"[1646, 2041]",[1891],SEKZ.tsv,S0353,S0262
number,1,2060,"[1646, 2041]","[2060, 2637]",SEKZ.tsv,S0353,S0262
can see,2,1648,"[1648, 1652]","[546, 1428]",SEKZ.tsv,S0353,S0262
can see them,3,1655,"[1648, 1652]",[1655],SEKZ.tsv,S0353,S0262
he can,2,1795,"[1648, 1650, 1652]",[1795],SEKZ.tsv,S0353,S0262
oh he,2,1652,[1652],[1034],SEKZ.tsv,S0353,S0262
photos,1,1656,"[1656, 1662]",[745],SEKZ.tsv,S0353,S0262
know how,2,1656,"[1656, 1726]",[1265],SEKZ.tsv,S0353,S0262
but i've,2,1656,[1656],"[1641, 1677]",SEKZ.tsv,S0353,S0262
have i,2,2200,[1656],[2200],SEKZ.tsv,S0353,S0262
you know in,3,2560,[1656],[2560],SEKZ.tsv,S0353,S0262
anyway erm,2,1662,[1662],[151],SEKZ.tsv,S0353,S0262
find it,2,1662,[1662],[214],SEKZ.tsv,S0353,S0262
interest and,2,1662,[1662],[248],SEKZ.tsv,S0353,S0262
go into,2,1662,"[1662, 1670, 1686, 1983, 2047, 2732]","[254, 699, 1669]",SEKZ.tsv,S0353,S0262
see if i can,4,1662,[1662],[329],SEKZ.tsv,S0353,S0262
i know i,3,1662,[1662],[390],SEKZ.tsv,S0353,S0262
see if,2,1662,[1662],[699],SEKZ.tsv,S0353,S0262
erm i i,3,1662,[1662],[713],SEKZ.tsv,S0353,S0262
i read,2,1662,[1662],"[1612, 2103]",SEKZ.tsv,S0353,S0262
a neurosurgeon and,3,1667,[1662],[1667],SEKZ.tsv,S0353,S0262
he go into a coma,5,1669,"[1662, 1670]",[1669],SEKZ.tsv,S0353,S0262
interest,1,1817,"[1662, 1706, 1818, 1850, 1852, 1854]","[1817, 1847, 1851, 1853, 2131]",SEKZ.tsv,S0353,S0262
he want,2,1666,[1666],[1443],SEKZ.tsv,S0353,S0262
they say no,3,1670,[1670],[218],SEKZ.tsv,S0353,S0262
crap,1,1670,[1670],[327],SEKZ.tsv,S0353,S0262
leave it,2,1670,[1670],"[625, 957, 959]",SEKZ.tsv,S0353,S0262
machine,1,1670,"[1670, 2029]","[696, 699]",SEKZ.tsv,S0353,S0262
be tell,2,1670,[1670],"[713, 715, 1565]",SEKZ.tsv,S0353,S0262
a neurosurgeon,2,1670,[1670],[1667],SEKZ.tsv,S0353,S0262
coma,1,1670,"[1670, 1700]",[1669],SEKZ.tsv,S0353,S0262
monitor,1,1693,"[1670, 1684]",[1693],SEKZ.tsv,S0353,S0262
that he's,2,1875,[1670],[1875],SEKZ.tsv,S0353,S0262
he be in,3,1885,"[1670, 1672, 2033]",[1885],SEKZ.tsv,S0353,S0262
turn it,2,2631,"[1670, 2630]",[2631],SEKZ.tsv,S0353,S0262
read it,2,1677,[1676],[1677],SEKZ.tsv,S0353,S0262
it be in,3,1680,[1680],[244],SEKZ.tsv,S0353,S0262
the paper,2,2353,"[1680, 2762]","[2353, 2355]",SEKZ.tsv,S0353,S0262
paper,1,2353,"[1680, 2762]","[2353, 2358]",SEKZ.tsv,S0353,S0262
fact,1,1684,[1684],"[502, 1569]",SEKZ.tsv,S0353,S0262
so it,2,2339,[1684],[2339],SEKZ.tsv,S0353,S0262
go into one of,4,1686,[1686],[254],SEKZ.tsv,S0353,S0262
experience,1,1686,"[1686, 1692, 1751, 1878]",[490],SEKZ.tsv,S0353,S0262
one of these,3,1686,"[1686, 1757]",[701],SEKZ.tsv,S0353,S0262
of these,2,1686,"[1686, 1757]","[701, 2192]",SEKZ.tsv,S0353,S0262
things be,2,2109,[1692],[2109],SEKZ.tsv,S0353,S0262
out of the,3,1700,"[1700, 2551]",[478],SEKZ.tsv,S0353,S0262
what he,2,1702,"[1702, 2446]",[572],SEKZ.tsv,S0353,S0262
it that,2,1706,[1706],[404],SEKZ.tsv,S0353,S0262
about the,2,1706,[1706],[995],SEKZ.tsv,S0353,S0262
the subconscious,2,1770,"[1706, 1714]",[1770],SEKZ.tsv,S0353,S0262
i believe,2,1951,[1710],"[1951, 1953]",SEKZ.tsv,S0353,S0262
you know like be,4,2467,[1710],[2467],SEKZ.tsv,S0353,S0262
body,1,1714,"[1714, 2252]","[116, 120, 1687, 1772, 2544]",SEKZ.tsv,S0353,S0262
of it,2,1714,"[1714, 2061, 2535]","[329, 520, 1170, 1679, 2097, 2119]",SEKZ.tsv,S0353,S0262
your body,2,1714,[1714],"[1687, 1772, 2544]",SEKZ.tsv,S0353,S0262
subconscious,1,1770,[1716],[1770],SEKZ.tsv,S0353,S0262
idea,1,1720,"[1720, 1722]","[333, 2139, 2351, 2355, 1715, 1719, 1721]",SEKZ.tsv,S0353,S0262
his idea,2,1720,[1720],"[1715, 1719]",SEKZ.tsv,S0353,S0262
it's his idea,3,1721,[1720],[1721],SEKZ.tsv,S0353,S0262
let,1,1726,"[1726, 1757, 2306, 2310]","[256, 412, 2135, 2139, 2143, 2147, 2149]",SEKZ.tsv,S0353,S0262
think it,2,1726,"[1726, 2373]","[534, 729]",SEKZ.tsv,S0353,S0262
i think it,3,1726,[1726],[729],SEKZ.tsv,S0353,S0262
eye i,2,1726,[1726],[1585],SEKZ.tsv,S0353,S0262
your eye,2,1726,[1726],[1653],SEKZ.tsv,S0353,S0262
it could be,3,2066,"[1726, 2041, 2045, 2049]",[2066],SEKZ.tsv,S0353,S0262
light,1,2347,"[1728, 1730]","[2347, 2353, 2419, 2421]",SEKZ.tsv,S0353,S0262
be a a,3,1730,[1730],[327],SEKZ.tsv,S0353,S0262
er like a,3,1730,[1730],[490],SEKZ.tsv,S0353,S0262
and there be,3,2349,[1730],[2349],SEKZ.tsv,S0353,S0262
there and i,3,1732,[1732],[1628],SEKZ.tsv,S0353,S0262
you know as,3,1739,[1739],[120],SEKZ.tsv,S0353,S0262
what i like about,4,1875,"[1745, 2722]",[1875],SEKZ.tsv,S0353,S0262
just talk,2,2625,[1749],[2625],SEKZ.tsv,S0353,S0262
me have,2,1757,[1757],[48],SEKZ.tsv,S0353,S0262
