Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
because you,2,1198,"[464, 722, 725, 1198]",SJNJ.tsv
children,1,1229,"[124, 1141, 1147, 1167, 1218, 1220, 1227, 1229]",SJNJ.tsv
from the,2,1258,"[129, 403, 511, 951, 1258]",SJNJ.tsv
but that's,2,1258,"[88, 473, 738, 969, 1063, 1072, 1118, 1129, 1159, 1258, 1295, 1306]",SJNJ.tsv
be be,2,1258,"[623, 661, 1244, 1258]",SJNJ.tsv
half,1,1258,"[765, 875, 919, 1039, 1040, 1043, 1044, 1046, 1258, 1347, 1358]",SJNJ.tsv
benefit,1,1258,"[488, 594, 1257, 1258, 1285, 1290, 1298, 1301, 1340]",SJNJ.tsv
rebel,1,1275,"[123, 362, 1268, 1275]",SJNJ.tsv
because of,2,1275,"[129, 985, 987, 1174, 1275]",SJNJ.tsv
because of the,3,1275,"[544, 1275]",SJNJ.tsv
the rebellion,2,1276,"[1275, 1276]",SJNJ.tsv
like that,2,1285,"[19, 49, 57, 109, 124, 490, 701, 761, 923, 1168, 1179, 1194, 1227, 1234, 1237, 1244, 1285, 1287, 1358, 1363, 1427, 1429, 1559]",SJNJ.tsv
travel,1,1285,"[32, 722, 1010, 1285]",SJNJ.tsv
give,1,1285,"[37, 57, 553, 598, 640, 659, 865, 985, 987, 989, 1016, 1112, 1138, 1277, 1285, 1287, 1308, 1310, 1311, 1340, 1348, 1356]",SJNJ.tsv
say well,2,1285,"[42, 101, 661, 1285]",SJNJ.tsv
if you,2,190,"[57, 190, 729, 777, 997, 1049, 1051, 1285, 1344, 1374, 1427, 1463, 1496]",SJNJ.tsv
of a,2,1285,"[59, 104, 1285]",SJNJ.tsv
cos the,2,1285,"[127, 838, 1285]",SJNJ.tsv
you like,2,132,"[49, 132, 975, 1285]",SJNJ.tsv
we're,1,1285,"[208, 484, 721, 839, 891, 951, 973, 1065, 1212, 1285, 1308, 1337, 1340]",SJNJ.tsv
but you,2,1285,"[107, 230, 308, 1232, 1244, 1262, 1285, 1298, 1402]",SJNJ.tsv
know if,2,929,"[190, 320, 929, 1285, 1341]",SJNJ.tsv
the government,2,1285,"[349, 354, 1285, 1429]",SJNJ.tsv
but that,2,1285,"[378, 1285]",SJNJ.tsv
job,1,1285,"[429, 464, 639, 640, 1285, 1462, 1463, 1469, 1496, 1507]",SJNJ.tsv
to have,2,1285,"[446, 1025, 1285, 1287]",SJNJ.tsv
it's their,2,1285,"[473, 1285]",SJNJ.tsv
and you know,3,1285,"[531, 1230, 1249, 1285, 1355, 1401]",SJNJ.tsv
have get,2,1285,"[670, 680, 1285, 1458, 1461, 1477]",SJNJ.tsv
as well,2,1285,"[357, 372, 470, 727, 917, 986, 990, 998, 1062, 1160, 1285, 1500, 1559]",SJNJ.tsv
think it's,2,1285,"[82, 726, 727, 814, 841, 845, 1117, 1146, 1253, 1285, 1391]",SJNJ.tsv
it when,2,1285,"[875, 1285]",SJNJ.tsv
like that and,3,1285,"[109, 923, 1234, 1285]",SJNJ.tsv
you know if,3,1285,"[929, 1285]",SJNJ.tsv
stuff,1,953,"[223, 328, 539, 712, 746, 936, 940, 953, 961, 965, 1025, 1059, 1087, 1093, 1285]",SJNJ.tsv
when when,2,1285,"[959, 1285]",SJNJ.tsv
have all,2,993,"[712, 993, 1285]",SJNJ.tsv
that and,2,1016,"[109, 1016, 1285, 1409, 1412, 1531, 1540]",SJNJ.tsv
god,1,1285,"[271, 298, 383, 1040, 1285]",SJNJ.tsv
you if,2,1285,"[490, 1051, 1285, 1496]",SJNJ.tsv
problems,1,1285,"[330, 392, 1085, 1285]",SJNJ.tsv
but you know,3,1285,"[1232, 1285]",SJNJ.tsv
we have,2,1285,"[6, 978, 1285, 1394, 1540]",SJNJ.tsv
government,1,552,"[349, 354, 552, 555, 1285, 1429]",SJNJ.tsv
we have to,3,1540,"[1285, 1540]",SJNJ.tsv
cause,1,1285,"[330, 560, 1285, 1298, 1546]",SJNJ.tsv
you like that,3,1285,"[49, 1285, 1559]",SJNJ.tsv
in and,2,1287,"[16, 124, 264, 330, 766, 1287, 1421]",SJNJ.tsv
they've,1,1287,"[59, 165, 206, 258, 260, 279, 405, 444, 448, 451, 464, 488, 546, 594, 677, 697, 725, 727, 746, 1025, 1287, 1385, 1448]",SJNJ.tsv
to be,2,1287,"[99, 239, 357, 788, 885, 917, 990, 1079, 1091, 1146, 1287, 1453, 1454, 1477, 1529, 1540]",SJNJ.tsv
live,1,396,"[99, 101, 117, 123, 396, 435, 448, 553, 589, 794, 853, 875, 959, 978, 1187, 1257, 1287, 1308, 1318, 1392, 1412, 1475, 1490, 1507]",SJNJ.tsv
live in,2,1287,"[123, 435, 448, 589, 959, 978, 1287, 1308, 1318, 1392, 1412]",SJNJ.tsv
everything,1,1287,"[124, 125, 657, 768, 777, 865, 1245, 1259, 1287, 1311, 1341]",SJNJ.tsv
they've gotta,2,1287,"[444, 1287]",SJNJ.tsv
to have a,3,1287,"[446, 1287]",SJNJ.tsv
house,1,1287,"[109, 448, 457, 489, 652, 657, 869, 975, 1287]",SJNJ.tsv
gotta,1,1062,"[444, 517, 717, 863, 865, 1057, 1062, 1077, 1287, 1477]",SJNJ.tsv
to live,2,1287,"[553, 1287]",SJNJ.tsv
and everything,2,1287,"[657, 1287]",SJNJ.tsv
gotta give,2,1287,"[865, 1287]",SJNJ.tsv
you know to,3,1287,"[867, 1287]",SJNJ.tsv
the right,2,1287,"[1057, 1157, 1287, 1507]",SJNJ.tsv
nothing,1,1290,"[1, 437, 757, 1290, 1292, 1341, 1348, 1523]",SJNJ.tsv
you go,2,766,"[171, 725, 766, 1034, 1123, 1290, 1355, 1402, 1463]",SJNJ.tsv
if they,2,1290,"[349, 354, 488, 603, 1157, 1290, 1507]",SJNJ.tsv
countries and,2,1290,"[405, 1290]",SJNJ.tsv
they don't,2,621,"[435, 620, 621, 940, 1290]",SJNJ.tsv
they don't have,3,1290,"[620, 1290]",SJNJ.tsv
have the,2,737,"[722, 737, 982, 1290]",SJNJ.tsv
family,1,1290,"[794, 868, 1290, 1549]",SJNJ.tsv
don't have,2,722,"[620, 722, 897, 1290, 1313]",SJNJ.tsv
they have,2,1290,"[961, 1153, 1290, 1294, 1381, 1388, 1390]",SJNJ.tsv
then they,2,1290,"[978, 1016, 1290]",SJNJ.tsv
and if,2,1353,"[1290, 1353]",SJNJ.tsv
you go to,3,1355,"[1290, 1355]",SJNJ.tsv
absolutely,1,1292,"[79, 124, 984, 1185, 1292]",SJNJ.tsv
of that,2,114,"[92, 114, 124, 396, 1036, 1097, 1174, 1294, 1409]",SJNJ.tsv
out of that,3,1294,"[124, 1036, 1294]",SJNJ.tsv
out of,2,1294,"[314, 464, 636, 1294, 1523, 1529]",SJNJ.tsv
they can't,2,1294,"[405, 479, 1261, 1294]",SJNJ.tsv
work,1,1294,"[464, 546, 553, 636, 677, 797, 873, 893, 928, 978, 1021, 1194, 1253, 1294, 1313, 1315, 1316, 1318, 1336, 1344, 1350, 1355, 1358, 1360, 1368, 1379, 1381, 1390, 1423, 1434, 1479, 1489]",SJNJ.tsv
but they,2,1294,"[618, 622, 940, 1153, 1294, 1388, 1510]",SJNJ.tsv
they have to,3,1294,"[1153, 1294, 1381, 1388, 1390]",SJNJ.tsv
that but,2,1341,"[396, 1294, 1341]",SJNJ.tsv
to work,2,1294,"[1021, 1294, 1313, 1355]",SJNJ.tsv
england,1,1296,"[398, 401, 1088, 1089, 1296]",SJNJ.tsv
but it,2,550,"[422, 484, 550, 645, 961, 1298, 1513, 1515, 1546]",SJNJ.tsv
but it be,3,1298,"[961, 1298, 1513, 1515]",SJNJ.tsv
there's a,2,1300,"[42, 59, 71, 320, 328, 570, 794, 929, 1300, 1377]",SJNJ.tsv
know there's,2,1300,"[71, 1300]",SJNJ.tsv
know there's there's,3,1300,"[125, 1300]",SJNJ.tsv
a big,2,1300,"[165, 171, 385, 390, 998, 1300, 1493]",SJNJ.tsv
there's there's,2,1300,"[549, 1300]",SJNJ.tsv
that's a,2,1303,"[67, 71, 93, 880, 1303]",SJNJ.tsv
wonderful,1,1303,"[1230, 1303]",SJNJ.tsv
a safety net,3,1303,"[1301, 1303]",SJNJ.tsv
give me,2,1311,"[598, 1016, 1308, 1310, 1311, 1340, 1348]",SJNJ.tsv
then we,2,1315,"[871, 1315]",SJNJ.tsv
we don't,2,1315,"[1063, 1315, 1337, 1482, 1484]",SJNJ.tsv
when we live in,4,1412,"[1318, 1412]",SJNJ.tsv
get to,2,1321,"[99, 661, 718, 737, 788, 1054, 1079, 1147, 1321, 1353, 1458, 1461, 1477]",SJNJ.tsv
country,1,1321,"[362, 422, 473, 488, 544, 723, 1321, 1325, 1331, 1479, 1480]",SJNJ.tsv
we've,1,1321,"[396, 403, 845, 1308, 1321, 1338, 1340]",SJNJ.tsv
to get,2,1321,"[609, 972, 1321, 1353]",SJNJ.tsv
to improve,2,1321,"[851, 1321]",SJNJ.tsv
improve,1,1321,"[851, 1321, 1323, 1331]",SJNJ.tsv
education,1,1321,"[1169, 1321]",SJNJ.tsv
a good,2,1321,"[740, 880, 1321, 1363, 1372]",SJNJ.tsv
and they're,2,1325,"[27, 159, 405, 466, 494, 632, 674, 729, 812, 1027, 1091, 1139, 1185, 1325, 1329, 1471]",SJNJ.tsv
the whole country,3,1479,"[1325, 1479]",SJNJ.tsv
as a,2,1327,"[338, 634, 853, 895, 1067, 1327]",SJNJ.tsv
community,1,1331,"[1327, 1331, 1378, 1379, 1394]",SJNJ.tsv
whole,1,1325,"[675, 1325, 1327, 1479]",SJNJ.tsv
they're they're,2,1329,"[572, 1329, 1377]",SJNJ.tsv
for this,2,1531,"[1335, 1531, 1540]",SJNJ.tsv
don't do,2,1337,"[1063, 1337]",SJNJ.tsv
it give,2,1340,"[57, 1340, 1356]",SJNJ.tsv
we're we're,2,1340,"[208, 1340]",SJNJ.tsv
win,1,844,"[841, 844, 1308, 1338, 1340]",SJNJ.tsv
higher,1,1340,"[1244, 1245, 1340]",SJNJ.tsv
don't know,2,1345,"[122, 191, 290, 320, 376, 689, 837, 850, 929, 1300, 1341, 1345, 1363, 1501]",SJNJ.tsv
what it's,2,1345,"[1306, 1344, 1345]",SJNJ.tsv
worth,1,1350,"[1345, 1350, 1353, 1360, 1372]",SJNJ.tsv
that cost me,3,1347,"[663, 1347, 1358]",SJNJ.tsv
wage,1,1347,"[816, 1347]",SJNJ.tsv
half an,2,1347,"[919, 1347, 1358]",SJNJ.tsv
cost,1,1347,"[1341, 1347, 1358, 1409]",SJNJ.tsv
something like,2,1358,"[343, 857, 1358, 1363, 1444]",SJNJ.tsv
things that,2,1358,"[1010, 1358]",SJNJ.tsv
you think of,3,1360,"[39, 1360]",SJNJ.tsv
then that,2,1360,"[238, 1360]",SJNJ.tsv
you know the,3,1360,"[354, 507, 568, 1101, 1202, 1282, 1360, 1414]",SJNJ.tsv
to put,2,1360,"[451, 1360, 1390]",SJNJ.tsv
put,1,451,"[74, 451, 453, 885, 905, 1309, 1310, 1360, 1390, 1416, 1421, 1444, 1461]",SJNJ.tsv
when you,2,551,"[227, 522, 551, 1129, 1360, 1392, 1507, 1542, 1547]",SJNJ.tsv
how much,2,1360,"[798, 1360, 1409]",SJNJ.tsv
know the,2,1360,"[879, 891, 893, 895, 929, 931, 935, 1341, 1360]",SJNJ.tsv
hours,1,1360,"[1044, 1063, 1360, 1368, 1381, 1385]",SJNJ.tsv
like you,2,1360,"[343, 357, 1205, 1360, 1368]",SJNJ.tsv
you think,2,1269,"[39, 1234, 1269, 1360, 1507]",SJNJ.tsv
when you think,3,1507,"[1360, 1507]",SJNJ.tsv
hard,1,1360,"[698, 1360, 1529]",SJNJ.tsv
know a,2,332,"[99, 332, 792, 1069, 1363]",SJNJ.tsv
which be,2,1363,"[355, 448, 1363, 1364, 1453]",SJNJ.tsv
what they're,2,1363,"[987, 989, 1261, 1363]",SJNJ.tsv
labour,1,1372,"[1363, 1366, 1372, 1374]",SJNJ.tsv
do the,2,1378,"[14, 228, 603, 1378, 1477, 1507]",SJNJ.tsv
they're do,2,1378,"[564, 989, 1027, 1261, 1377, 1378]",SJNJ.tsv
to start,2,1388,"[44, 1388]",SJNJ.tsv
start,1,1269,"[44, 314, 568, 875, 1053, 1266, 1269, 1383, 1388]",SJNJ.tsv
but they have to,4,1388,"[1153, 1388]",SJNJ.tsv
credit,1,1388,"[1369, 1388]",SJNJ.tsv
know who,2,1401,"[879, 1401]",SJNJ.tsv
through the,2,1420,"[1010, 1420]",SJNJ.tsv
the ceiling,2,1420,"[1417, 1419, 1420]",SJNJ.tsv
fell,1,1420,"[1419, 1420]",SJNJ.tsv
ceiling,1,1420,"[1419, 1420, 1421]",SJNJ.tsv
that's it,2,1196,"[289, 634, 865, 967, 1125, 1127, 1196, 1197, 1295, 1312, 1324, 1428]",SJNJ.tsv
it it,2,1428,"[645, 1169, 1187, 1428]",SJNJ.tsv
be on,2,1428,"[213, 838, 861, 1428, 1463]",SJNJ.tsv
yeah that's it,3,1428,"[865, 1428]",SJNJ.tsv
favour,1,1428,"[1427, 1428]",SJNJ.tsv
and to,2,1451,"[39, 1451]",SJNJ.tsv
other people,2,1451,"[816, 914, 1385, 1451]",SJNJ.tsv
not to,2,1451,"[1163, 1451]",SJNJ.tsv
be what,2,1453,"[19, 82, 1453]",SJNJ.tsv
use to be,3,1453,"[885, 917, 1453]",SJNJ.tsv
what they,2,1485,"[46, 362, 405, 1162, 1485, 1506]",SJNJ.tsv
that's what they,3,1485,"[362, 1485]",SJNJ.tsv
yeah well that's,3,1485,"[587, 964, 1125, 1129, 1485]",SJNJ.tsv
sell,1,1488,"[19, 32, 114, 129, 384, 553, 652, 1014, 1034, 1488, 1506, 1510, 1517, 1518, 1519]",SJNJ.tsv
insurance,1,1490,"[677, 1490, 1492, 1493, 1496, 1515, 1518, 1519, 1520, 1531]",SJNJ.tsv
we live,2,1490,"[589, 1412, 1490]",SJNJ.tsv
be a bite,3,1493,"[101, 1493]",SJNJ.tsv
such a,2,1493,"[444, 742, 851, 1493, 1528]",SJNJ.tsv
city,1,1493,"[727, 731, 737, 751, 951, 1197, 1493]",SJNJ.tsv
shame,1,1529,"[1493, 1528, 1529]",SJNJ.tsv
and it's,2,1496,"[14, 95, 124, 260, 558, 889, 953, 1125, 1208, 1496]",SJNJ.tsv
it's a,2,1496,"[67, 152, 262, 390, 595, 661, 740, 747, 942, 1208, 1496, 1507]",SJNJ.tsv
you wanna,2,826,"[320, 826, 1014, 1016, 1047, 1081, 1374, 1496]",SJNJ.tsv
be to do,3,1496,"[572, 1496]",SJNJ.tsv
you if you,3,1496,"[1051, 1496]",SJNJ.tsv
if you wanna,3,1496,"[1374, 1496]",SJNJ.tsv
the job,2,1507,"[1496, 1507]",SJNJ.tsv
company,1,1500,"[104, 589, 601, 603, 642, 1500, 1507, 1515]",SJNJ.tsv
but there's,2,1500,"[531, 1012, 1479, 1500]",SJNJ.tsv
well that,2,998,"[647, 965, 998, 1500]",SJNJ.tsv
do they,2,1506,"[680, 1473, 1506, 1510]",SJNJ.tsv
sell it,2,1510,"[129, 1510]",SJNJ.tsv
the name,2,1510,"[891, 1510]",SJNJ.tsv
international,1,1510,"[1004, 1010, 1510]",SJNJ.tsv
it do,2,1510,"[1169, 1187, 1510, 1519]",SJNJ.tsv
thing you,2,1516,"[347, 992, 1516]",SJNJ.tsv
you can't,2,1516,"[497, 722, 725, 992, 1088, 1129, 1176, 1179, 1181, 1262, 1456, 1516, 1531]",SJNJ.tsv
anything,1,360,"[19, 360, 935, 1473, 1482, 1484, 1518]",SJNJ.tsv
anything it's,2,1518,"[935, 1518]",SJNJ.tsv
make anything,2,1518,"[1473, 1518]",SJNJ.tsv
sell insurance,2,1519,"[1518, 1519]",SJNJ.tsv
on your,2,1520,"[831, 1520]",SJNJ.tsv
your insurance,2,1520,"[1519, 1520]",SJNJ.tsv
exactly,1,555,"[471, 555, 595, 1072, 1174, 1196, 1263, 1350, 1361, 1433, 1491, 1521, 1524]",SJNJ.tsv
yeah exactly,2,1524,"[555, 1072, 1361, 1433, 1491, 1524]",SJNJ.tsv
on that,2,1526,"[898, 953, 1262, 1526]",SJNJ.tsv
of our,2,1526,"[385, 1505, 1526]",SJNJ.tsv
go and,2,1532,"[444, 1346, 1427, 1532]",SJNJ.tsv
and see,2,1532,"[961, 1532]",SJNJ.tsv
you two,2,1550,"[300, 1550]",SJNJ.tsv
in a bite,3,1550,"[903, 1550]",SJNJ.tsv
we'll,1,642,"[601, 642, 684, 691, 823, 829, 1163, 1553, 1554, 1559]",SJNJ.tsv
we'll have,2,1552,"[642, 1552, 1553, 1554, 1559]",SJNJ.tsv
yeah she's,2,1555,"[203, 1555]",SJNJ.tsv
read,1,1555,"[507, 836, 917, 919, 923, 927, 1244, 1547, 1555]",SJNJ.tsv
something to,2,109,"[0, 109, 1451]",SJNJ.tsv
green tea,2,49,"[47, 49]",SJNJ.tsv
friend,1,109,"[47, 109]",SJNJ.tsv
get a bite,3,165,"[157, 165]",SJNJ.tsv
no no no i,4,174,"[52, 174]",SJNJ.tsv
play,1,201,"[181, 201, 223, 822, 826, 837, 845, 847, 868, 1092, 1550, 1554]",SJNJ.tsv
i think it be,4,205,"[54, 205]",SJNJ.tsv
and come,2,220,"[109, 220, 1344]",SJNJ.tsv
i say i'm,3,301,"[74, 77, 301]",SJNJ.tsv
not nice,2,456,"[159, 455, 456, 483]",SJNJ.tsv
help,1,678,"[81, 678, 1285, 1331, 1451]",SJNJ.tsv
then but,2,1298,"[165, 1298]",SJNJ.tsv
this er,2,1335,"[902, 1335]",SJNJ.tsv
do with,2,1496,"[902, 1496]",SJNJ.tsv
do for,2,1385,"[0, 1385]",SJNJ.tsv
love,1,169,"[2, 169]",SJNJ.tsv
wow,1,1042,"[40, 1042]",SJNJ.tsv
that would be,3,785,"[48, 785]",SJNJ.tsv
i love,2,169,"[55, 169]",SJNJ.tsv
you walk in,3,264,"[68, 264]",SJNJ.tsv
and you've get,3,264,"[68, 264, 357]",SJNJ.tsv
now you,2,1088,"[68, 1088]",SJNJ.tsv
a lot of the,4,330,"[154, 330, 1285, 1496]",SJNJ.tsv
mm that's,2,522,"[154, 522]",SJNJ.tsv
that's the problem,3,619,"[154, 619]",SJNJ.tsv
problem with,2,726,"[154, 726, 1120]",SJNJ.tsv
i just,2,539,"[174, 303, 539]",SJNJ.tsv
we go we,3,273,"[175, 273]",SJNJ.tsv
in the middle of,4,215,"[177, 179, 215, 237, 265]",SJNJ.tsv
band play,2,223,"[181, 223]",SJNJ.tsv
you be dance,3,291,"[181, 291]",SJNJ.tsv
quite a lot,3,330,"[181, 330, 666]",SJNJ.tsv
it wasn't,2,183,"[126, 183]",SJNJ.tsv
know it,2,746,"[133, 183, 746, 761, 1077, 1274, 1285, 1501]",SJNJ.tsv
you're think,2,291,"[191, 291]",SJNJ.tsv
completely,1,396,"[193, 396, 1185, 1188]",SJNJ.tsv
in a pub,3,199,"[82, 199, 299]",SJNJ.tsv
a band,2,223,"[199, 223]",SJNJ.tsv
thin,1,262,"[199, 262, 263]",SJNJ.tsv
don't remember,2,310,"[202, 210, 218, 224, 292, 310, 313, 851]",SJNJ.tsv
what you're,2,291,"[210, 291, 740]",SJNJ.tsv
at all,2,396,"[210, 218, 396]",SJNJ.tsv
remember this,2,218,"[217, 218]",SJNJ.tsv
must have,2,312,"[220, 312]",SJNJ.tsv
the toilet,2,312,"[220, 312]",SJNJ.tsv
off in the,3,222,"[215, 222]",SJNJ.tsv
there be some people,4,328,"[224, 328]",SJNJ.tsv
some people,2,468,"[224, 468, 908]",SJNJ.tsv
no we go,3,273,"[229, 269, 273, 283]",SJNJ.tsv
no not,2,1462,"[240, 1462]",SJNJ.tsv
they dance,2,243,"[242, 243]",SJNJ.tsv
well they,2,619,"[242, 491, 619]",SJNJ.tsv
that's not the,3,468,"[249, 468]",SJNJ.tsv
no that's not the,4,732,"[249, 732]",SJNJ.tsv
the other night,3,254,"[251, 254, 299]",SJNJ.tsv
thin pub,2,263,"[262, 263]",SJNJ.tsv
we do go to,4,274,"[273, 274]",SJNJ.tsv
it be good,3,1560,"[274, 1560]",SJNJ.tsv
yeah we,2,978,"[281, 978]",SJNJ.tsv
but no,2,589,"[283, 589]",SJNJ.tsv
gonna have to,3,839,"[287, 839]",SJNJ.tsv
i'm gonna,2,1558,"[287, 1558]",SJNJ.tsv
story,1,302,"[290, 302, 864, 910]",SJNJ.tsv
i don't know what,4,785,"[290, 376, 785]",SJNJ.tsv
no there,2,294,"[223, 294]",SJNJ.tsv
there wasn't any seat,4,295,"[294, 295]",SJNJ.tsv
say no it isn't and that's,6,303,"[302, 303]",SJNJ.tsv
that's what i,3,738,"[303, 738, 1062]",SJNJ.tsv
it isn't,2,781,"[303, 781, 1125]",SJNJ.tsv
must have be,3,313,"[312, 313]",SJNJ.tsv
in the toilet,3,313,"[312, 313]",SJNJ.tsv
that have,2,328,"[313, 328]",SJNJ.tsv
of course,2,1231,"[313, 1231]",SJNJ.tsv
short,1,334,"[333, 334, 336]",SJNJ.tsv
just walk,2,1029,"[337, 1029]",SJNJ.tsv
weird,1,345,"[340, 344, 345, 402, 406, 942]",SJNJ.tsv
a few,2,978,"[346, 978]",SJNJ.tsv
um there's,2,348,"[328, 348]",SJNJ.tsv
no they,2,373,"[213, 373, 490, 650]",SJNJ.tsv
disagree,1,373,"[288, 370, 373]",SJNJ.tsv
well no,2,490,"[373, 490, 720]",SJNJ.tsv
would be,2,785,"[376, 785]",SJNJ.tsv
which i,2,1370,"[376, 1370]",SJNJ.tsv
be oh,2,1537,"[379, 995, 1537]",SJNJ.tsv
russia,1,387,"[368, 387]",SJNJ.tsv
we know,2,396,"[387, 396]",SJNJ.tsv
be deal,2,492,"[387, 492]",SJNJ.tsv
mess,1,391,"[390, 391, 1269]",SJNJ.tsv
believe,1,415,"[310, 415, 417]",SJNJ.tsv
difficult,1,417,"[355, 417, 520, 523, 536, 538, 910, 1002]",SJNJ.tsv
with my,2,912,"[419, 912]",SJNJ.tsv
to go to,3,1021,"[419, 1021]",SJNJ.tsv
need to,2,1160,"[419, 1160]",SJNJ.tsv
the problem,2,619,"[467, 619, 1258]",SJNJ.tsv
not nice people,3,483,"[455, 483]",SJNJ.tsv
you have to,3,496,"[239, 357, 496, 898, 990, 992, 1154, 1156, 1162, 1195, 1198, 1360, 1368]",SJNJ.tsv
gang lord,2,503,"[502, 503]",SJNJ.tsv
like yeah,2,1308,"[503, 1308]",SJNJ.tsv
gang,1,505,"[502, 505]",SJNJ.tsv
yeah they,2,223,"[46, 223, 545]",SJNJ.tsv
kind of,2,556,"[280, 328, 330, 396, 420, 492, 556, 940, 992, 1244, 1377, 1448, 1462]",SJNJ.tsv
don't get,2,556,"[539, 556]",SJNJ.tsv
that kind of thing,4,992,"[556, 992, 1377]",SJNJ.tsv
mm cos,2,1486,"[565, 1486]",SJNJ.tsv
it on,2,1262,"[629, 1262, 1461]",SJNJ.tsv
on the computer,3,675,"[673, 675]",SJNJ.tsv
i'm gonna go,3,1558,"[678, 1532, 1558]",SJNJ.tsv
move,1,916,"[689, 916, 978]",SJNJ.tsv
that when,2,690,"[185, 690]",SJNJ.tsv
really know what,3,690,"[360, 690]",SJNJ.tsv
what to,2,690,"[360, 690]",SJNJ.tsv
know what to,3,1139,"[690, 1139]",SJNJ.tsv
wanna play,2,837,"[826, 837, 1550, 1554]",SJNJ.tsv
right okay,2,842,"[219, 842, 888]",SJNJ.tsv
worry,1,850,"[736, 850]",SJNJ.tsv
walk in,2,1134,"[264, 1134]",SJNJ.tsv
see how,2,1142,"[797, 1142]",SJNJ.tsv
pretty,1,1144,"[488, 936, 964, 1128, 1144, 1285, 1370]",SJNJ.tsv
pretty strict,2,1144,"[1143, 1144]",SJNJ.tsv
want to do,3,1164,"[972, 1164]",SJNJ.tsv
who do,2,1265,"[1164, 1265]",SJNJ.tsv
why you,2,1195,"[1029, 1195]",SJNJ.tsv
that's yeah,2,1256,"[974, 1256]",SJNJ.tsv
know if you,3,1285,"[190, 1285]",SJNJ.tsv
benefit and,2,1285,"[594, 1285, 1290]",SJNJ.tsv
have all of,3,1285,"[712, 1285]",SJNJ.tsv
pretty good,2,1285,"[936, 1285, 1370]",SJNJ.tsv
stuff and,2,1285,"[1025, 1285]",SJNJ.tsv
be pretty,2,1285,"[1143, 1285]",SJNJ.tsv
don't have the,3,1290,"[722, 1290]",SJNJ.tsv
of that but,3,1294,"[396, 1294]",SJNJ.tsv
have to work,3,1313,"[1294, 1313, 1368, 1379]",SJNJ.tsv
and they have to,4,1381,"[1294, 1381]",SJNJ.tsv
and then you,3,1370,"[1296, 1370]",SJNJ.tsv
it be the,3,1298,"[1269, 1298]",SJNJ.tsv
i mean that's,3,1303,"[468, 1303, 1524]",SJNJ.tsv
we live in,3,1318,"[589, 1318, 1412]",SJNJ.tsv
like in,2,1318,"[1021, 1318]",SJNJ.tsv
korea,1,1318,"[1185, 1318]",SJNJ.tsv
improve our,2,1323,"[1321, 1323]",SJNJ.tsv
the whole,2,1325,"[591, 1325, 1479]",SJNJ.tsv
the community,2,1379,"[1327, 1378, 1379]",SJNJ.tsv
build,1,1333,"[978, 1333, 1388]",SJNJ.tsv
strive,1,1335,"[1316, 1335]",SJNJ.tsv
win it,2,1340,"[1338, 1340]",SJNJ.tsv
don't know what,3,1345,"[785, 1345]",SJNJ.tsv
have to put,3,1390,"[1360, 1390]",SJNJ.tsv
i don't know a,4,1363,"[332, 1363]",SJNJ.tsv
a good thing,3,1363,"[740, 1363]",SJNJ.tsv
base on labour,3,1366,"[1363, 1366]",SJNJ.tsv
a currency,2,1366,"[1363, 1366]",SJNJ.tsv
well they're,2,1378,"[370, 1378]",SJNJ.tsv
base,1,1378,"[1366, 1378, 1500]",SJNJ.tsv
be that when,3,1420,"[185, 1420]",SJNJ.tsv
mm yeah,2,1428,"[364, 390, 599, 817, 1056, 1182, 1428, 1435, 1530]",SJNJ.tsv
just to,2,1448,"[88, 1448]",SJNJ.tsv
have kind of,3,1448,"[330, 1448]",SJNJ.tsv
to show,2,1448,"[1160, 1162, 1390, 1448]",SJNJ.tsv
warp,1,1448,"[1244, 1448]",SJNJ.tsv
our gdp,2,1485,"[385, 1485]",SJNJ.tsv
what they be,3,1485,"[1162, 1485]",SJNJ.tsv
be a big,3,1493,"[998, 1493]",SJNJ.tsv
be to,2,572,"[82, 572, 972, 1496]",SJNJ.tsv
well that be,3,1500,"[998, 1500]",SJNJ.tsv
make it,2,1510,"[1002, 1510]",SJNJ.tsv
base on,2,1526,"[1366, 1526]",SJNJ.tsv
we'll have another round,4,1554,"[1553, 1554]",SJNJ.tsv
and i'm,2,161,"[1, 161]",SJNJ.tsv
music,1,82,"[10, 82, 129, 131, 165, 258, 889]",SJNJ.tsv
usually,1,18,"[4, 18, 27, 74]",SJNJ.tsv
away,1,109,"[21, 109, 577, 642, 810, 895, 951, 961, 1016, 1027, 1029, 1101, 1469, 1536]",SJNJ.tsv
in here,2,69,"[23, 69, 79, 131]",SJNJ.tsv
he's,1,111,"[25, 37, 59, 62, 99, 102, 106, 111, 112, 113, 119, 124, 125, 320, 461, 634, 652, 798, 802, 804, 853]",SJNJ.tsv
he do,2,111,"[29, 57, 111, 314, 857, 1106]",SJNJ.tsv
he go,2,109,"[34, 109, 320, 851]",SJNJ.tsv
he's a,2,111,"[37, 111, 461]",SJNJ.tsv
around,1,143,"[42, 143, 289, 293, 316, 511, 731, 737, 746, 1010, 1025, 1027, 1255, 1301]",SJNJ.tsv
one of,2,50,"[44, 50, 698, 700, 862, 868, 935, 951, 1097, 1505]",SJNJ.tsv
