Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
help,1,1441,"[599, 873, 947, 1440, 1441, 1442]",S8JW.tsv
have in,2,1445,"[523, 1445]",S8JW.tsv
massive,1,1445,"[559, 1083, 1091, 1121, 1141, 1445, 1456]",S8JW.tsv
have that,2,1445,"[906, 975, 1331, 1445]",S8JW.tsv
in the kitchen,3,1445,"[947, 1445]",S8JW.tsv
be something,2,1461,"[607, 1461]",S8JW.tsv
face,1,1461,"[1083, 1461]",S8JW.tsv
card,1,1468,"[271, 1468, 1471, 1474, 1475, 1505]",S8JW.tsv
we decide,2,1468,"[945, 1468]",S8JW.tsv
christmas card,2,1471,"[1468, 1471, 1474, 1475]",S8JW.tsv
you for,2,1470,"[939, 1470]",S8JW.tsv
thank,1,1470,"[297, 591, 1470, 1471, 1475]",S8JW.tsv
go oh,2,1475,"[673, 906, 1475]",S8JW.tsv
surprise,1,1475,"[1172, 1475]",S8JW.tsv
message,1,1475,"[292, 1475, 1477]",S8JW.tsv
like like,2,1476,"[246, 1047, 1476]",S8JW.tsv
play,1,1481,"[13, 123, 271, 1481, 1490, 1496]",S8JW.tsv
you wanna,2,1481,"[161, 1481, 1538]",S8JW.tsv
game,1,1481,"[271, 980, 1370, 1481, 1483, 1496, 1498, 1506, 1522, 1523]",S8JW.tsv
a game,2,1506,"[1481, 1506]",S8JW.tsv
cos it's,2,1490,"[117, 883, 1490]",S8JW.tsv
make me,2,1503,"[735, 1503, 1532]",S8JW.tsv
be i,2,739,"[95, 739, 945, 1055, 1239, 1241, 1258, 1503]",S8JW.tsv
be i be,3,1503,"[945, 1503]",S8JW.tsv
erm a,2,1503,"[1045, 1503]",S8JW.tsv
go for,2,1505,"[246, 491, 1505]",S8JW.tsv
the end of,3,1505,"[1256, 1379, 1505]",S8JW.tsv
pack,1,1542,"[619, 1359, 1542, 1546]",S8JW.tsv
expansion pack,2,1546,"[1359, 1546]",S8JW.tsv
turn this,2,1564,"[709, 1564]",S8JW.tsv
talk,1,1564,"[885, 889, 1564, 1565]",S8JW.tsv
that we,2,964,"[491, 749, 964, 1445, 1565]",S8JW.tsv
move,1,483,"[1, 483]",S8JW.tsv
ciabatta,1,579,"[2, 4, 5, 579]",S8JW.tsv
be that,2,306,"[5, 10, 291, 306, 318, 532, 696, 1303, 1509]",S8JW.tsv
oh right,2,920,"[19, 87, 97, 118, 428, 617, 870, 880, 920, 1052, 1114, 1144, 1186, 1511]",S8JW.tsv
sound,1,482,"[21, 482, 598, 606, 664, 851, 1162, 1304, 1323, 1334]",S8JW.tsv
crack,1,36,"[33, 36]",S8JW.tsv
what kind of,3,229,"[43, 229, 950]",S8JW.tsv
mm oh,2,1194,"[97, 1194]",S8JW.tsv
better than,2,1132,"[105, 1132]",S8JW.tsv
cool,1,557,"[110, 557, 624, 774, 870, 876, 1100, 1191, 1490, 1501]",S8JW.tsv
get some good,3,1063,"[184, 1063]",S8JW.tsv
go like,2,1454,"[220, 1454]",S8JW.tsv
yeah that's,2,1077,"[282, 1077, 1167, 1430]",S8JW.tsv
mum,1,327,"[287, 312, 322, 327, 494, 724, 889, 918, 1225, 1508, 1513]",S8JW.tsv
i think it,3,1069,"[296, 334, 1069]",S8JW.tsv
that and,2,301,"[88, 301, 1096, 1465]",S8JW.tsv
from that,2,1452,"[301, 1452]",S8JW.tsv
need to do,3,357,"[305, 357]",S8JW.tsv
like really,2,368,"[305, 368, 664, 1071]",S8JW.tsv
sister,1,292,"[281, 290, 292, 310, 636, 640, 1197, 1422]",S8JW.tsv
my sister,2,636,"[310, 636, 1422]",S8JW.tsv
maybe,1,312,"[292, 312, 395, 439, 899, 966, 970, 1157, 1384, 1426, 1490]",S8JW.tsv
well that's what,3,455,"[312, 455]",S8JW.tsv
no but,2,1282,"[312, 1282]",S8JW.tsv
with them,2,1429,"[314, 1035, 1429, 1500]",S8JW.tsv
you do,2,316,"[81, 286, 316, 902, 1422]",S8JW.tsv
any of the,3,1515,"[318, 1515]",S8JW.tsv
didn't even,2,1515,"[318, 1424, 1515]",S8JW.tsv
not have,2,966,"[321, 966]",S8JW.tsv
any of,2,1515,"[321, 1515]",S8JW.tsv
and like,2,1130,"[322, 1130]",S8JW.tsv
very good,2,1323,"[324, 1323]",S8JW.tsv
must be,2,334,"[308, 334]",S8JW.tsv
wow,1,649,"[384, 391, 649, 772, 806, 1108, 1465]",S8JW.tsv
that be quite,3,417,"[55, 392, 417, 1498]",S8JW.tsv
that'd be,2,1100,"[412, 1100, 1410]",S8JW.tsv
die,1,426,"[423, 426, 1492]",S8JW.tsv
fair,1,433,"[426, 433, 1289]",S8JW.tsv
down there,2,1451,"[426, 1451]",S8JW.tsv
like it,2,441,"[145, 441, 446, 448, 449, 578, 724, 1010, 1012, 1326]",S8JW.tsv
it's very,2,1417,"[441, 1417, 1522]",S8JW.tsv
be it the,3,447,"[39, 394, 447]",S8JW.tsv
he didn't,2,456,"[455, 456]",S8JW.tsv
and have,2,979,"[458, 979]",S8JW.tsv
pretty much,2,1434,"[468, 556, 1434, 1467]",S8JW.tsv
for christmas,2,1454,"[470, 496, 592, 1454]",S8JW.tsv
good but,2,1060,"[474, 1060]",S8JW.tsv
could do,2,1556,"[519, 1556]",S8JW.tsv
they're just,2,537,"[535, 537, 1120]",S8JW.tsv
i'll have,2,948,"[547, 906, 948, 961, 975, 987]",S8JW.tsv
dry,1,550,"[238, 518, 550, 1352, 1353]",S8JW.tsv
be really,2,928,"[550, 928, 1060, 1069, 1081, 1100, 1375, 1376, 1404]",S8JW.tsv
anyway,1,550,"[251, 388, 502, 550, 573, 626, 635, 702, 909, 1077, 1283]",S8JW.tsv
er yeah,2,562,"[395, 562, 975, 980, 1326]",S8JW.tsv
quite like it,3,578,"[446, 578]",S8JW.tsv
d'you,1,1452,"[584, 958, 962, 972, 990, 1452, 1465]",S8JW.tsv
that sound,2,1162,"[598, 606, 1162, 1334]",S8JW.tsv
in the end,3,630,"[573, 630, 635, 983, 1500]",S8JW.tsv
mean it,2,1026,"[631, 1026]",S8JW.tsv
dodgy,1,639,"[431, 639]",S8JW.tsv
as well so,3,647,"[238, 647]",S8JW.tsv
leadership,1,651,"[647, 651]",S8JW.tsv
if there,2,1234,"[648, 1234]",S8JW.tsv
nicer,1,1081,"[662, 1081, 1197, 1334]",S8JW.tsv
what you,2,902,"[698, 902, 1081, 1110]",S8JW.tsv
then you,2,700,"[126, 370, 621, 623, 700, 1345, 1376]",S8JW.tsv
that's like,2,439,"[364, 439, 702]",S8JW.tsv
well that's,2,444,"[312, 444, 455, 702]",S8JW.tsv
could just,2,1489,"[727, 1489]",S8JW.tsv
mm mm,2,747,"[295, 747, 810, 812, 978, 1196, 1458]",S8JW.tsv
really cool,2,1100,"[774, 1100]",S8JW.tsv
oh i,2,777,"[506, 777, 1092, 1281]",S8JW.tsv
type,1,1063,"[829, 1063]",S8JW.tsv
you could have,3,1533,"[840, 978, 1533]",S8JW.tsv
that's pretty,2,1434,"[870, 1434]",S8JW.tsv
might,1,884,"[251, 265, 884, 885, 896, 1009, 1012, 1069, 1154, 1402]",S8JW.tsv
act,1,1092,"[905, 1092]",S8JW.tsv
can get,2,1063,"[925, 1063, 1434]",S8JW.tsv
anybody,1,934,"[545, 934]",S8JW.tsv
rum,1,975,"[938, 975, 979, 980]",S8JW.tsv
ones you,2,1234,"[962, 1234]",S8JW.tsv
green,1,1003,"[964, 1003, 1011, 1013]",S8JW.tsv
milk,1,973,"[972, 973, 976, 996, 1452, 1470]",S8JW.tsv
decaf,1,979,"[972, 979]",S8JW.tsv
hot chocolate,2,1000,"[980, 1000, 1004, 1076, 1151]",S8JW.tsv
call,1,1006,"[362, 1006, 1254, 1260, 1496, 1502, 1503]",S8JW.tsv
er er er,3,1019,"[965, 1019]",S8JW.tsv
er er,2,1019,"[980, 1019]",S8JW.tsv
hot chocolate and,3,1076,"[980, 1076]",S8JW.tsv
great,1,1130,"[1078, 1130, 1163, 1458]",S8JW.tsv
d'you like,2,1452,"[1080, 1452, 1476]",S8JW.tsv
it seem to,3,1163,"[1132, 1163]",S8JW.tsv
present,1,1170,"[1163, 1170, 1275, 1281, 1286, 1356, 1422, 1459, 1463]",S8JW.tsv
in there,2,1177,"[313, 1177, 1179, 1294]",S8JW.tsv
shall i,2,1215,"[279, 586, 1035, 1215]",S8JW.tsv
medlars,1,1246,"[1244, 1246, 1247, 1249]",S8JW.tsv
i don't know,3,694,"[431, 694, 738, 902, 1168, 1250]",S8JW.tsv
a fleece,2,1282,"[1281, 1282]",S8JW.tsv
sock,1,1284,"[1283, 1284]",S8JW.tsv
they be for,3,1289,"[1198, 1289]",S8JW.tsv
fleece,1,1291,"[1282, 1291]",S8JW.tsv
they give,2,1291,"[869, 1290, 1291]",S8JW.tsv
any fat,2,1303,"[1300, 1303]",S8JW.tsv
good for,2,1309,"[1065, 1069, 1309]",S8JW.tsv
keep,1,1339,"[95, 381, 1037, 1038, 1232, 1339, 1345, 1565]",S8JW.tsv
things that,2,1339,"[1063, 1339]",S8JW.tsv
the other day,3,1496,"[1339, 1496, 1498]",S8JW.tsv
mm that be,3,1375,"[401, 1375]",S8JW.tsv
oh dear,2,1390,"[38, 1390]",S8JW.tsv
peace choir,2,1407,"[1391, 1400, 1402, 1407]",S8JW.tsv
lynx,1,1404,"[1376, 1386, 1404, 1416]",S8JW.tsv
bottle,1,1367,"[1130, 1367, 1422]",S8JW.tsv
it be quite,3,1422,"[143, 358, 377, 448, 1422, 1432, 1464]",S8JW.tsv
sweet,1,1434,"[1422, 1431, 1434]",S8JW.tsv
me and,2,1422,"[1328, 1376, 1422, 1500]",S8JW.tsv
the creaminess do help,4,1442,"[1441, 1442]",S8JW.tsv
cream,1,1445,"[1081, 1445, 1446, 1448, 1452, 1456]",S8JW.tsv
tub,1,1454,"[1445, 1454, 1456]",S8JW.tsv
ice cream,2,1456,"[1445, 1456]",S8JW.tsv
take it,2,1465,"[90, 218, 1429, 1465]",S8JW.tsv
and he,2,1465,"[95, 749, 1376, 1456, 1465]",S8JW.tsv
jungle speed safari,3,1489,"[1487, 1489]",S8JW.tsv
the other one's,3,1490,"[1279, 1489, 1490]",S8JW.tsv
win,1,1500,"[1492, 1500]",S8JW.tsv
cosmic encounter,2,1498,"[1497, 1498]",S8JW.tsv
alien,1,1500,"[1499, 1500]",S8JW.tsv
call the,2,1503,"[362, 1496, 1503]",S8JW.tsv
the cudgel,2,1503,"[1502, 1503]",S8JW.tsv
race,1,1503,"[1502, 1503]",S8JW.tsv
like the mensa game,4,1523,"[1522, 1523]",S8JW.tsv
shall,1,1562,"[279, 586, 1035, 1562]",S8JW.tsv
stick,1,946,"[0, 301, 946, 1001]",S8JW.tsv
we've get,2,444,"[1, 444, 686, 1445, 1487]",S8JW.tsv
it's good,2,667,"[40, 667]",S8JW.tsv
old,1,79,"[32, 79, 141, 899, 1416]",S8JW.tsv
be do,2,490,"[105, 167, 412, 490, 698]",S8JW.tsv
box day,2,115,"[110, 115]",S8JW.tsv
be this,2,564,"[110, 564]",S8JW.tsv
blue,1,601,"[124, 601]",S8JW.tsv
do you have,3,465,"[129, 465, 1448]",S8JW.tsv
this one,2,564,"[147, 321, 564]",S8JW.tsv
visit,1,167,"[150, 162, 167]",S8JW.tsv
always,1,188,"[167, 188, 540]",S8JW.tsv
oh oh,2,1160,"[175, 1160]",S8JW.tsv
no just,2,1360,"[182, 1360, 1465]",S8JW.tsv
on you,2,288,"[184, 288]",S8JW.tsv
year,1,195,"[192, 195, 287, 847, 946, 1416, 1474]",S8JW.tsv
no egg,2,228,"[226, 228]",S8JW.tsv
bean,1,232,"[207, 230, 232, 242]",S8JW.tsv
new year,2,287,"[192, 287]",S8JW.tsv
every,1,381,"[287, 335, 381, 382, 540, 666, 1446]",S8JW.tsv
every day,2,1446,"[287, 1446]",S8JW.tsv
funny,1,296,"[88, 296, 566, 741, 815, 909, 1422]",S8JW.tsv
just really,2,296,"[241, 296]",S8JW.tsv
cos she,2,510,"[296, 510]",S8JW.tsv
kind of funny,3,741,"[296, 741]",S8JW.tsv
funny cos,2,815,"[296, 815]",S8JW.tsv
just have,2,371,"[298, 371, 381, 537]",S8JW.tsv
else,1,508,"[301, 458, 508, 574, 577, 886, 948]",S8JW.tsv
she's not,2,657,"[301, 324, 657]",S8JW.tsv
the house,2,729,"[301, 721, 729]",S8JW.tsv
cook,1,486,"[305, 312, 474, 486, 534, 540, 621]",S8JW.tsv
she get,2,310,"[172, 310, 650]",S8JW.tsv
sister be,2,310,"[290, 310]",S8JW.tsv
that she,2,540,"[310, 540]",S8JW.tsv
on about,2,1376,"[310, 1376]",S8JW.tsv
to cook for,3,486,"[312, 486]",S8JW.tsv
go with them,3,1035,"[314, 1035]",S8JW.tsv
meat,1,469,"[318, 469]",S8JW.tsv
but erm,2,1260,"[322, 1260]",S8JW.tsv
quite happy,2,324,"[170, 324]",S8JW.tsv
so just,2,324,"[241, 324]",S8JW.tsv
yeah cos,2,397,"[324, 397, 1465]",S8JW.tsv
sorry,1,402,"[276, 334, 402, 1256]",S8JW.tsv
on that,2,621,"[334, 621]",S8JW.tsv
every time,2,540,"[335, 540]",S8JW.tsv
i don't think,3,351,"[218, 351, 550, 662, 886]",S8JW.tsv
what do,2,1207,"[352, 592, 1207]",S8JW.tsv
i think it's,3,399,"[354, 399]",S8JW.tsv
every half an hour,4,382,"[381, 382]",S8JW.tsv
within,1,392,"[92, 392]",S8JW.tsv
wet,1,405,"[368, 371, 405, 409]",S8JW.tsv
thing on it,3,412,"[246, 412]",S8JW.tsv
just to,2,412,"[288, 412]",S8JW.tsv
near,1,426,"[143, 426]",S8JW.tsv
a while,2,899,"[426, 899]",S8JW.tsv
i think we,3,1356,"[426, 1356]",S8JW.tsv
vinegary,1,448,"[441, 448]",S8JW.tsv
erm do,2,865,"[452, 865]",S8JW.tsv
around,1,458,"[12, 458]",S8JW.tsv
out and about,3,458,"[115, 458]",S8JW.tsv
like when,2,458,"[172, 458]",S8JW.tsv
like we,2,458,"[199, 458]",S8JW.tsv
for a,2,463,"[192, 463, 856, 899, 999, 1076]",S8JW.tsv
no well,2,464,"[81, 464, 1201]",S8JW.tsv
stay,1,472,"[27, 472, 657, 662, 902, 1422]",S8JW.tsv
on the twenty seventh,4,472,"[136, 472]",S8JW.tsv
at like,2,472,"[162, 472]",S8JW.tsv
like a really,3,474,"[364, 474]",S8JW.tsv
christmas dinner,2,474,"[465, 474, 481, 592]",S8JW.tsv
dinner,1,769,"[474, 481, 592, 769]",S8JW.tsv
watch,1,479,"[13, 479, 1566]",S8JW.tsv
star trek,2,1566,"[479, 1566]",S8JW.tsv
with my,2,494,"[264, 494]",S8JW.tsv
oh you know,3,519,"[90, 519]",S8JW.tsv
know what,2,902,"[519, 902]",S8JW.tsv
woah,1,1488,"[548, 1488]",S8JW.tsv
i make,2,550,"[506, 550, 630, 1474]",S8JW.tsv
do some,2,867,"[550, 867]",S8JW.tsv
night,1,944,"[378, 550, 944]",S8JW.tsv
them so,2,794,"[554, 794]",S8JW.tsv
go in,2,556,"[143, 556, 999, 1179]",S8JW.tsv
chestnuts,1,571,"[570, 571, 574, 609]",S8JW.tsv
else be,2,948,"[574, 948]",S8JW.tsv
butter,1,621,"[584, 621]",S8JW.tsv
sound good,2,606,"[482, 606]",S8JW.tsv
that sound good,3,1162,"[606, 1162]",S8JW.tsv
oh cool,2,624,"[557, 624, 870]",S8JW.tsv
together,1,631,"[90, 599, 631, 1492]",S8JW.tsv
didn't really,2,631,"[510, 631]",S8JW.tsv
gluten free,2,640,"[631, 640]",S8JW.tsv
in the end anyway so,5,635,"[573, 635]",S8JW.tsv
do the,2,643,"[194, 643]",S8JW.tsv
teach,1,643,"[642, 643, 650, 657]",S8JW.tsv
school,1,660,"[141, 660, 662, 944]",S8JW.tsv
think she,2,660,"[290, 660, 662]",S8JW.tsv
to try,2,662,"[390, 662]",S8JW.tsv
want to stay in,4,662,"[657, 662]",S8JW.tsv
stay in,2,902,"[662, 902]",S8JW.tsv
oh no,2,1392,"[692, 1361, 1392]",S8JW.tsv
quite a,2,435,"[29, 435, 663, 698, 1087]",S8JW.tsv
of time,2,698,"[170, 698]",S8JW.tsv
that you get,3,698,"[532, 698]",S8JW.tsv
get into,2,815,"[698, 815]",S8JW.tsv
stuff and,2,886,"[698, 886]",S8JW.tsv
you try,2,1316,"[698, 1316]",S8JW.tsv
about this,2,1376,"[698, 1376]",S8JW.tsv
that's like a,3,702,"[364, 702]",S8JW.tsv
so they,2,794,"[713, 794, 1368]",S8JW.tsv
in the bedroom,3,727,"[724, 727]",S8JW.tsv
off in the bedroom,4,729,"[727, 729]",S8JW.tsv
just turn the,3,729,"[727, 729]",S8JW.tsv
it actually,2,1262,"[754, 756, 1262]",S8JW.tsv
usually,1,791,"[306, 791, 1476]",S8JW.tsv
do they,2,1207,"[793, 1207, 1253]",S8JW.tsv
sprint run,2,811,"[806, 811]",S8JW.tsv
so be,2,829,"[657, 829]",S8JW.tsv
wouldn't you,2,847,"[729, 847]",S8JW.tsv
long distance,2,847,"[844, 847]",S8JW.tsv
be he,2,854,"[457, 854]",S8JW.tsv
at a,2,946,"[854, 946]",S8JW.tsv
for a while,3,899,"[856, 899]",S8JW.tsv
like want,2,913,"[905, 913]",S8JW.tsv
a thirty eight leg,4,925,"[924, 925]",S8JW.tsv
wine or,2,1221,"[938, 1221]",S8JW.tsv
wine,1,1232,"[938, 1232, 1367, 1368]",S8JW.tsv
can be,2,957,"[339, 957]",S8JW.tsv
you like,2,962,"[524, 626, 962, 964, 999]",S8JW.tsv
at that,2,964,"[769, 964]",S8JW.tsv
the green,2,1011,"[964, 1011]",S8JW.tsv
do you want,3,1295,"[978, 1295]",S8JW.tsv
you still,2,999,"[371, 999]",S8JW.tsv
there's a,2,1006,"[857, 867, 1006]",S8JW.tsv
in some,2,1076,"[197, 1076]",S8JW.tsv
mix,1,1076,"[368, 1076]",S8JW.tsv
there's not,2,1529,"[1076, 1529]",S8JW.tsv
a couple,2,1161,"[138, 1161, 1477]",S8JW.tsv
put a,2,1161,"[621, 1161]",S8JW.tsv
of christmas,2,1163,"[815, 1163]",S8JW.tsv
be in,2,1177,"[290, 495, 749, 1177]",S8JW.tsv
they look,2,1207,"[1206, 1207]",S8JW.tsv
they look a,3,1238,"[1206, 1238]",S8JW.tsv
different colour,2,1518,"[1206, 1518]",S8JW.tsv
raspberries,1,1236,"[1200, 1236]",S8JW.tsv
they look like,3,1236,"[1207, 1236]",S8JW.tsv
i don't know what,4,1250,"[902, 1250]",S8JW.tsv
what they,2,1250,"[1200, 1250]",S8JW.tsv
occasionally,1,1289,"[348, 1289]",S8JW.tsv
terrible,1,1360,"[1291, 1360]",S8JW.tsv
banana bread beer,3,1318,"[1316, 1318]",S8JW.tsv
day i,2,1339,"[484, 1339]",S8JW.tsv
and eat,2,1339,"[946, 1339]",S8JW.tsv
crunchy,1,1353,"[39, 1353]",S8JW.tsv
really bad,2,1375,"[1367, 1375]",S8JW.tsv
think like,2,1422,"[861, 1422]",S8JW.tsv
bottle of,2,1422,"[1367, 1422]",S8JW.tsv
gift,1,1422,"[1367, 1422]",S8JW.tsv
to us,2,1422,"[1368, 1422]",S8JW.tsv
hate,1,1424,"[1397, 1424]",S8JW.tsv
there be some,3,1431,"[13, 1431]",S8JW.tsv
i'm just,2,1431,"[590, 1431]",S8JW.tsv
the creaminess,2,1441,"[1440, 1441, 1442]",S8JW.tsv
over christmas,2,1445,"[27, 1445]",S8JW.tsv
cos like,2,1465,"[1256, 1465]",S8JW.tsv
for the,2,1470,"[162, 246, 281, 707, 732, 1256, 1470, 1475]",S8JW.tsv
the christmas,2,1475,"[857, 1475]",S8JW.tsv
so that,2,1505,"[621, 1505]",S8JW.tsv
any more,2,1505,"[940, 1505]",S8JW.tsv
we clear,2,1562,"[818, 1562]",S8JW.tsv
small,1,16,"[13, 16, 204, 206, 262, 265, 411, 484, 563, 749, 1040, 1050, 1051, 1067, 1083, 1132, 1198]",S8JW.tsv
could be,2,1540,"[18, 1540, 1543]",S8JW.tsv
which be quite,3,1134,"[44, 1134]",S8JW.tsv
we have a,3,1496,"[44, 207, 778, 819, 1496, 1498]",S8JW.tsv
a bite of,3,170,"[50, 170, 248, 333, 621, 626, 628, 753, 1120, 1157]",S8JW.tsv
even that be quite,4,417,"[55, 417]",S8JW.tsv
work like,2,1060,"[55, 1060]",S8JW.tsv
yeah so,2,262,"[55, 262, 889, 1083, 1106, 1121, 1125]",S8JW.tsv
like you know,3,1456,"[55, 1456, 1471]",S8JW.tsv
down the,2,357,"[67, 357]",S8JW.tsv
sort of like,3,423,"[67, 179, 423, 1087]",S8JW.tsv
rip,1,1069,"[67, 1069, 1091]",S8JW.tsv
do sort of,3,1467,"[67, 1467]",S8JW.tsv
clothe,1,899,"[80, 899, 1279]",S8JW.tsv
it be alright,3,1328,"[80, 1328, 1427]",S8JW.tsv
three,1,461,"[84, 86, 461, 903, 918, 1547]",S8JW.tsv
and a,2,1100,"[84, 86, 122, 154, 156, 903, 1100, 1514]",S8JW.tsv
of on,2,1452,"[98, 1452]",S8JW.tsv
have be,2,1467,"[98, 146, 568, 1467]",S8JW.tsv
get in,2,313,"[126, 127, 313, 761, 947, 1294]",S8JW.tsv
on the way,3,1452,"[152, 154, 1452, 1467]",S8JW.tsv
but it's,2,1060,"[154, 405, 716, 1060]",S8JW.tsv
get there,2,983,"[156, 983]",S8JW.tsv
we get,2,1356,"[156, 1356, 1452]",S8JW.tsv
the butcher come,3,159,"[158, 159, 160]",S8JW.tsv
cos you,2,161,"[113, 161, 290, 626, 1071, 1556]",S8JW.tsv
don't you,2,1104,"[161, 1104]",S8JW.tsv
we be,2,161,"[138, 141, 161, 170, 271, 484, 563, 749, 832, 861, 1273, 1370, 1458]",S8JW.tsv
we be like,3,170,"[161, 170, 1458]",S8JW.tsv
you wanna get,3,1538,"[161, 1538]",S8JW.tsv
just about,2,1489,"[163, 1489]",S8JW.tsv
little bite,2,360,"[179, 360, 370, 423]",S8JW.tsv
like mm,2,1458,"[179, 1458]",S8JW.tsv
be a bite,3,333,"[196, 333, 865, 879, 1197]",S8JW.tsv
yeah that be,3,1452,"[196, 1452]",S8JW.tsv
that be a,3,1463,"[196, 1463]",S8JW.tsv
veggie,1,229,"[209, 229, 248, 467]",S8JW.tsv
breakfast,1,258,"[209, 258]",S8JW.tsv
exactly,1,227,"[176, 227, 490, 742, 1307]",S8JW.tsv
with a,2,975,"[248, 588, 722, 975, 1157, 1327, 1329]",S8JW.tsv
a big,2,486,"[248, 486, 663, 1047, 1071]",S8JW.tsv
qi,1,272,"[271, 272, 275]",S8JW.tsv
relate,1,1038,"[271, 1038]",S8JW.tsv
drink,1,271,"[12, 271, 940, 1328, 1367, 1434]",S8JW.tsv
i'd,1,579,"[330, 579, 1028, 1057, 1413]",S8JW.tsv
whether,1,1100,"[330, 895, 1083, 1100, 1440]",S8JW.tsv
to work,2,861,"[330, 861, 1132]",S8JW.tsv
mango,1,1350,"[330, 1350, 1352]",S8JW.tsv
and i,2,886,"[378, 886, 1028, 1139, 1364, 1416, 1515]",S8JW.tsv
of bread,2,545,"[380, 545]",S8JW.tsv
and make,2,411,"[394, 411]",S8JW.tsv
drill,1,1142,"[420, 1107, 1139, 1142]",S8JW.tsv
power,1,1504,"[420, 1085, 1504]",S8JW.tsv
front,1,1434,"[435, 1391, 1434]",S8JW.tsv
reason,1,491,"[292, 491]",S8JW.tsv
for some reason,3,1198,"[491, 1198]",S8JW.tsv
away,1,492,"[92, 387, 492, 818, 891, 899, 1218, 1429]",S8JW.tsv
what's,1,521,"[272, 275, 520, 521, 642, 739, 1075, 1306]",S8JW.tsv
what's wrong with you,4,521,"[520, 521]",S8JW.tsv
with you,2,1524,"[521, 1524]",S8JW.tsv
no it be,3,1427,"[523, 1051, 1427]",S8JW.tsv
pass,1,527,"[499, 527]",S8JW.tsv
do we,2,615,"[544, 615, 951, 1471, 1484]",S8JW.tsv
we we,2,1498,"[544, 885, 1498]",S8JW.tsv
like have,2,1096,"[561, 1096]",S8JW.tsv
a small,2,563,"[204, 563, 1067, 1132]",S8JW.tsv
as like,2,1104,"[563, 1104]",S8JW.tsv
be any,2,1234,"[568, 1234]",S8JW.tsv
it though,2,588,"[427, 588]",S8JW.tsv
you couldn't,2,607,"[387, 607, 1096]",S8JW.tsv
slice,1,625,"[545, 615, 625]",S8JW.tsv
make a,2,1132,"[625, 1103, 1132, 1532]",S8JW.tsv
i didn't,2,1515,"[671, 1515]",S8JW.tsv
to your,2,679,"[150, 292, 679, 814]",S8JW.tsv
i think they,3,1069,"[681, 1069, 1238, 1379]",S8JW.tsv
set,1,682,"[681, 682, 691, 722, 735, 1092, 1376]",S8JW.tsv
it come,2,691,"[234, 260, 691, 1168]",S8JW.tsv
shop,1,915,"[691, 915, 1172, 1452]",S8JW.tsv
parent,1,695,"[27, 192, 695, 738, 741, 742, 745, 746, 1222, 1233, 1273, 1286, 1507]",S8JW.tsv
think that,2,1395,"[695, 1395]",S8JW.tsv
come on,2,695,"[234, 695, 724, 735, 1432]",S8JW.tsv
go off,2,1456,"[695, 709, 1456]",S8JW.tsv
that the,2,1498,"[695, 706, 1498]",S8JW.tsv
just the,2,1526,"[540, 695, 1526]",S8JW.tsv
awful,1,1233,"[706, 1233, 1287]",S8JW.tsv
it's the,2,709,"[439, 709, 883, 1109, 1385]",S8JW.tsv
i'm warm now,3,709,"[678, 709]",S8JW.tsv
whatever,1,1033,"[709, 1033, 1085]",S8JW.tsv
yesterday,1,1081,"[709, 1081]",S8JW.tsv
them's,1,1279,"[709, 1279]",S8JW.tsv
eighteen,1,1041,"[722, 1040, 1041, 1042, 1066, 1416]",S8JW.tsv
in the morning,3,735,"[461, 488, 724, 735]",S8JW.tsv
think they,2,1069,"[735, 1069, 1238, 1379]",S8JW.tsv
just come,2,1456,"[735, 1456]",S8JW.tsv
what's go on,3,1075,"[739, 1075]",S8JW.tsv
my parent,2,742,"[192, 742, 1233, 1273]",S8JW.tsv
car,1,751,"[749, 751, 765, 766, 823, 1277]",S8JW.tsv
didn't get,2,1513,"[751, 1513]",S8JW.tsv
a bite of a,4,753,"[333, 753, 1120]",S8JW.tsv
like that,2,1009,"[761, 1009, 1061, 1067, 1096, 1098, 1130, 1258, 1327, 1334, 1343]",S8JW.tsv
full of,2,1456,"[763, 1456]",S8JW.tsv
i just,2,1094,"[765, 1028, 1061, 1089, 1094, 1214]",S8JW.tsv
in the car,3,1277,"[765, 766, 1277]",S8JW.tsv
it but,2,770,"[446, 448, 449, 770]",S8JW.tsv
from the,2,869,"[770, 771, 869, 1051, 1094]",S8JW.tsv
like yeah yeah,3,1453,"[776, 1453]",S8JW.tsv
no i'm,2,782,"[591, 678, 782, 1412]",S8JW.tsv
quite good,2,896,"[399, 782, 896, 1065, 1432, 1498]",S8JW.tsv
be they,2,963,"[788, 963, 1200, 1486, 1553]",S8JW.tsv
expensive,1,1134,"[788, 1134]",S8JW.tsv
but yeah,2,814,"[143, 788, 814, 1500, 1558]",S8JW.tsv
get a nice,3,1280,"[796, 1280]",S8JW.tsv
load,1,814,"[433, 814, 903, 1132]",S8JW.tsv
suppose,1,814,"[395, 399, 814, 844, 1009, 1238, 1273]",S8JW.tsv
be suppose to,3,1273,"[814, 1273]",S8JW.tsv
and be,2,1502,"[814, 1502]",S8JW.tsv
it be a,3,824,"[350, 353, 824, 944]",S8JW.tsv
that would,2,1058,"[828, 1055, 1058, 1395, 1403, 1534]",S8JW.tsv
them and,2,1500,"[828, 1500]",S8JW.tsv
