Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
learn,1,336,"[333, 345, 392]",[336],S3M4.tsv,S0517,S0525
didn't learn it properly,4,337,[337],[336],S3M4.tsv,S0517,S0525
because i,2,339,"[339, 554]","[3, 326, 336, 373, 420, 515]",S3M4.tsv,S0517,S0525
i'd,1,339,[339],"[131, 342, 373, 416, 422, 434, 571, 575]",S3M4.tsv,S0517,S0525
want to,2,339,"[339, 341, 347]","[149, 223]",S3M4.tsv,S0517,S0525
to do,2,339,"[339, 386]","[157, 286, 330, 342, 375, 446, 575, 426]",S3M4.tsv,S0517,S0525
to do a lot,4,426,[339],[426],S3M4.tsv,S0517,S0525
now but,2,341,[341],[268],S3M4.tsv,S0517,S0525
how to,2,393,[345],[393],S3M4.tsv,S0517,S0525
turn,1,440,[345],"[440, 459]",S3M4.tsv,S0517,S0525
be go,2,347,[347],"[5, 11, 43, 420, 573]",S3M4.tsv,S0517,S0525
you just,2,347,"[347, 353]",[13],S3M4.tsv,S0517,S0525
be be,2,347,[347],[35],S3M4.tsv,S0517,S0525
on a,2,347,[347],"[79, 163, 189, 412]",S3M4.tsv,S0517,S0525
when you,2,347,"[347, 550]","[195, 278, 312, 523, 529]",S3M4.tsv,S0517,S0525
and just,2,347,"[347, 435]",[248],S3M4.tsv,S0517,S0525
if you be,3,347,[347],[326],S3M4.tsv,S0517,S0525
go on,2,412,"[347, 394, 510]","[412, 517]",S3M4.tsv,S0517,S0525
somewhere,1,412,[347],"[412, 442]",S3M4.tsv,S0517,S0525
but if,2,426,[347],[426],S3M4.tsv,S0517,S0525
would just,2,485,[347],[485],S3M4.tsv,S0517,S0525
be go somewhere,3,487,[347],"[487, 489]",S3M4.tsv,S0517,S0525
know you,2,349,[349],[1],S3M4.tsv,S0517,S0525
we're,1,349,[349],"[11, 95]",S3M4.tsv,S0517,S0525
time,1,349,"[349, 366, 476]","[121, 149, 272, 276, 354, 393, 420, 430, 438, 446, 448, 469, 567]",S3M4.tsv,S0517,S0525
have erm,2,349,[349],"[144, 189]",S3M4.tsv,S0517,S0525
we be in,3,349,[349],[187],S3M4.tsv,S0517,S0525
anything,1,349,[349],"[223, 420, 561]",S3M4.tsv,S0517,S0525
with your,2,349,"[349, 351]","[302, 509]",S3M4.tsv,S0517,S0525
you'd be,2,349,[349],[348],S3M4.tsv,S0517,S0525
that when i,3,410,[349],[410],S3M4.tsv,S0517,S0525
when i,2,412,[349],"[412, 416, 515, 531]",S3M4.tsv,S0517,S0525
do anything,2,420,[349],[420],S3M4.tsv,S0517,S0525
your ski,2,351,[351],"[35, 41]",S3M4.tsv,S0517,S0525
ski on,2,351,"[351, 400]",[105],S3M4.tsv,S0517,S0525
and all,2,351,"[351, 386]","[163, 416]",S3M4.tsv,S0517,S0525
on and,2,351,"[351, 394]",[167],S3M4.tsv,S0517,S0525
all the,2,351,"[351, 394]","[173, 189, 219, 248, 278, 438]",S3M4.tsv,S0517,S0525
make,1,351,"[351, 447]","[225, 304]",S3M4.tsv,S0517,S0525
to start,2,371,[351],[371],S3M4.tsv,S0517,S0525
lift,1,389,"[351, 353, 388, 392]","[389, 391]",S3M4.tsv,S0517,S0525
move,1,420,[351],[420],S3M4.tsv,S0517,S0525
on that,2,353,"[353, 366]","[87, 101]",S3M4.tsv,S0517,S0525
nothing,1,353,[353],"[125, 217, 326]",S3M4.tsv,S0517,S0525
soup be,2,355,[355],[9],S3M4.tsv,S0517,S0525
be nice,2,355,[355],[244],S3M4.tsv,S0517,S0525
what you,2,359,"[359, 435]","[5, 169, 342]",S3M4.tsv,S0517,S0525
be never,2,359,[359],[25],S3M4.tsv,S0517,S0525
things,1,359,"[359, 554]","[155, 185]",S3M4.tsv,S0517,S0525
never,1,359,[359],"[185, 227]",S3M4.tsv,S0517,S0525
if we,2,361,"[361, 406, 460]","[5, 459, 541]",S3M4.tsv,S0517,S0525
us,1,361,"[361, 500, 534]","[91, 363]",S3M4.tsv,S0517,S0525
they will,2,361,[361],[276],S3M4.tsv,S0517,S0525
a long time,3,420,[366],[420],S3M4.tsv,S0517,S0525
could be,2,368,[368],[191],S3M4.tsv,S0517,S0525
do he,2,477,"[372, 441, 478, 482]",[477],S3M4.tsv,S0517,S0525
at home,2,374,[374],"[21, 73, 375, 434]",S3M4.tsv,S0517,S0525
mind,1,374,[374],[121],S3M4.tsv,S0517,S0525
well i don't,3,420,[374],[420],S3M4.tsv,S0517,S0525
the gondola,2,376,"[376, 386, 522]","[91, 95]",S3M4.tsv,S0517,S0525
up on,2,376,"[376, 386]",[105],S3M4.tsv,S0517,S0525
go up,2,376,[376],"[119, 312]",S3M4.tsv,S0517,S0525
out to,2,380,[380],[87],S3M4.tsv,S0517,S0525
the erm the,3,380,[380],[183],S3M4.tsv,S0517,S0525
erm the,2,380,[380],[225],S3M4.tsv,S0517,S0525
area,1,416,[380],"[416, 420]",S3M4.tsv,S0517,S0525
have i,2,382,[382],[165],S3M4.tsv,S0517,S0525
oh have,2,382,[382],[373],S3M4.tsv,S0517,S0525
oh have i,3,440,[382],[440],S3M4.tsv,S0517,S0525
of the,2,384,[384],"[85, 113, 163, 183, 185, 219]",S3M4.tsv,S0517,S0525
the bottom of the,4,384,[384],[95],S3M4.tsv,S0517,S0525
the bottom,2,385,[384],[385],S3M4.tsv,S0517,S0525
terrify,1,412,[384],[412],S3M4.tsv,S0517,S0525
sit with,2,386,[386],"[119, 509]",S3M4.tsv,S0517,S0525
i'll just,2,386,[386],"[121, 302]",S3M4.tsv,S0517,S0525
i imagine,2,386,[386],[167],S3M4.tsv,S0517,S0525
might have,2,386,[386],[316],S3M4.tsv,S0517,S0525
will sit,2,386,[386],[330],S3M4.tsv,S0517,S0525
half,1,410,"[386, 570]","[410, 571]",S3M4.tsv,S0517,S0525
to do that,3,446,[386],[446],S3M4.tsv,S0517,S0525
and have a,3,388,[388],[121],S3M4.tsv,S0517,S0525
a talk,2,388,[388],[167],S3M4.tsv,S0517,S0525
talk,1,388,"[388, 411]","[183, 268, 440]",S3M4.tsv,S0517,S0525
they they,2,388,[388],"[227, 248]",S3M4.tsv,S0517,S0525
and have,2,388,[388],"[330, 442]",S3M4.tsv,S0517,S0525
fall off the lift,4,389,[388],[389],S3M4.tsv,S0517,S0525
to ski,2,392,[392],"[11, 385]",S3M4.tsv,S0517,S0525
yesterday,1,392,"[392, 554]",[371],S3M4.tsv,S0517,S0525
the lift,2,392,[392],[389],S3M4.tsv,S0517,S0525
quite,1,394,"[394, 548]","[258, 268, 288]",S3M4.tsv,S0517,S0525
fall over,2,394,[394],"[393, 397]",S3M4.tsv,S0517,S0525
oh yeah,2,396,"[396, 417]","[229, 231, 297, 350, 395, 483, 517, 519, 527]",S3M4.tsv,S0517,S0525
be funny,2,434,[396],[434],S3M4.tsv,S0517,S0525
as well,2,398,[398],"[211, 533, 543]",S3M4.tsv,S0517,S0525
they all,2,398,[398],"[278, 286, 434]",S3M4.tsv,S0517,S0525
that be the,3,424,[398],[424],S3M4.tsv,S0517,S0525
i tell you,3,400,[400],[5],S3M4.tsv,S0517,S0525
i tell,2,400,[400],[11],S3M4.tsv,S0517,S0525
gondola,1,400,[400],"[91, 95]",S3M4.tsv,S0517,S0525
they just,2,400,[400],"[117, 290, 483]",S3M4.tsv,S0517,S0525
and not,2,400,[400],"[121, 412]",S3M4.tsv,S0517,S0525
and they,2,400,[400],"[148, 189, 199, 217, 434, 523]",S3M4.tsv,S0517,S0525
but they,2,400,[400],"[167, 276]",S3M4.tsv,S0517,S0525
enough,1,400,[400],"[183, 430]",S3M4.tsv,S0517,S0525
up at,2,400,[400],[189],S3M4.tsv,S0517,S0525
and they just,3,400,[400],[193],S3M4.tsv,S0517,S0525
they weren't,2,400,[400],[217],S3M4.tsv,S0517,S0525
on the floor,3,400,[400],"[219, 221]",S3M4.tsv,S0517,S0525
floor,1,400,[400],[262],S3M4.tsv,S0517,S0525
it be just,3,400,"[400, 409]",[395],S3M4.tsv,S0517,S0525
rack,1,400,[400],[397],S3M4.tsv,S0517,S0525
individual,1,400,[400],[399],S3M4.tsv,S0517,S0525
no there,2,545,[400],[545],S3M4.tsv,S0517,S0525
out and,2,402,"[402, 510]","[11, 227, 422]",S3M4.tsv,S0517,S0525
them in,2,402,[402],"[35, 45]",S3M4.tsv,S0517,S0525
he just,2,402,[402],"[73, 306]",S3M4.tsv,S0517,S0525
off the,2,402,[402],[389],S3M4.tsv,S0517,S0525
have them,2,410,[402],[410],S3M4.tsv,S0517,S0525
and that be,3,426,[402],[426],S3M4.tsv,S0517,S0525
he'd,1,442,[402],[442],S3M4.tsv,S0517,S0525
it be funny,3,434,[404],[434],S3M4.tsv,S0517,S0525
get the,2,406,"[406, 429, 460]","[93, 487, 467]",S3M4.tsv,S0517,S0525
in a minute,3,406,[406],[302],S3M4.tsv,S0517,S0525
get the bill,3,467,"[406, 460]",[467],S3M4.tsv,S0517,S0525
but no,2,407,[407],"[227, 286, 446]",S3M4.tsv,S0517,S0525
no all,2,407,[407],[278],S3M4.tsv,S0517,S0525
feet,1,409,"[409, 552]",[35],S3M4.tsv,S0517,S0525
some of,2,409,"[409, 516]","[183, 185, 286]",S3M4.tsv,S0517,S0525
i be,2,411,[411],"[3, 11, 25, 326, 356, 371, 410, 412, 416, 420, 426, 434, 442, 463, 515, 545, 565]",S3M4.tsv,S0517,S0525
i've get my,3,411,[411],[45],S3M4.tsv,S0517,S0525
i get,2,411,[411],"[183, 487]",S3M4.tsv,S0517,S0525
and she,2,411,"[411, 552]","[189, 213, 225, 262, 248]",S3M4.tsv,S0517,S0525
and she say,3,411,[411],"[225, 248]",S3M4.tsv,S0517,S0525
she say i've,3,411,[411],[227],S3M4.tsv,S0517,S0525
oh she,2,411,[411],[262],S3M4.tsv,S0517,S0525
forget,1,411,"[411, 550]","[306, 393]",S3M4.tsv,S0517,S0525
i've get,2,411,"[411, 506]","[371, 373, 416]",S3M4.tsv,S0517,S0525
fast,1,413,[413],[412],S3M4.tsv,S0517,S0525
well that's like,3,428,[413],[428],S3M4.tsv,S0517,S0525
yeah but,2,415,"[415, 429]","[167, 268, 346, 507]",S3M4.tsv,S0517,S0525
you've get,2,415,"[415, 429]","[284, 381, 346]",S3M4.tsv,S0517,S0525
but you've get,3,415,[415],[346],S3M4.tsv,S0517,S0525
oh yeah yeah,3,417,[417],"[229, 231, 519]",S3M4.tsv,S0517,S0525
know the,2,419,[419],"[155, 424]",S3M4.tsv,S0517,S0525
but you,2,419,"[419, 510]","[346, 507]",S3M4.tsv,S0517,S0525
worth,1,421,"[421, 425]",[225],S3M4.tsv,S0517,S0525
mm mm,2,421,"[421, 425]","[260, 282, 284, 286, 350]",S3M4.tsv,S0517,S0525
yeah it,2,421,[421],[371],S3M4.tsv,S0517,S0525
mm yeah yeah,3,425,"[425, 427]",[348],S3M4.tsv,S0517,S0525
at least,2,429,[429],[137],S3M4.tsv,S0517,S0525
alright,1,435,[435],"[62, 149, 348, 371]",S3M4.tsv,S0517,S0525
see what,2,435,[435],"[83, 169]",S3M4.tsv,S0517,S0525
you mean,2,435,[435],[280],S3M4.tsv,S0517,S0525
oh i see oh,4,435,[435],[387],S3M4.tsv,S0517,S0525
i see,2,435,[435],[387],S3M4.tsv,S0517,S0525
oh i,2,435,"[435, 480, 546]","[412, 551, 557]",S3M4.tsv,S0517,S0525
well that's alright,3,501,[435],[501],S3M4.tsv,S0517,S0525
when be,2,438,[437],[438],S3M4.tsv,S0517,S0525
he like,2,483,[439],[483],S3M4.tsv,S0517,S0525
he come,2,441,[441],[440],S3M4.tsv,S0517,S0525
you will,2,447,[447],[105],S3M4.tsv,S0517,S0525
can watch,2,447,[447],[434],S3M4.tsv,S0517,S0525
easy,1,447,[447],[446],S3M4.tsv,S0517,S0525
mm you,2,549,[447],[549],S3M4.tsv,S0517,S0525
pretty,1,449,[449],[234],S3M4.tsv,S0517,S0525
yes it's,2,451,[451],[238],S3M4.tsv,S0517,S0525
lot of,2,453,[453],"[163, 286, 426]",S3M4.tsv,S0517,S0525
lot of people,3,453,[453],[179],S3M4.tsv,S0517,S0525
day and,2,453,[453],[219],S3M4.tsv,S0517,S0525
no they,2,453,[453],[227],S3M4.tsv,S0517,S0525
lot,1,453,[453],"[227, 276]",S3M4.tsv,S0517,S0525
and put,2,453,[453],[248],S3M4.tsv,S0517,S0525
they won't,2,453,[453],[276],S3M4.tsv,S0517,S0525
all have,2,453,[453],[284],S3M4.tsv,S0517,S0525
have finish,2,453,[453],[373],S3M4.tsv,S0517,S0525
finish,1,453,[453],[373],S3M4.tsv,S0517,S0525
have be,2,549,[453],"[549, 561]",S3M4.tsv,S0517,S0525
horrible,1,458,[458],[148],S3M4.tsv,S0517,S0525
can get,2,460,[460],[169],S3M4.tsv,S0517,S0525
well if,2,460,[460],[286],S3M4.tsv,S0517,S0525
water,1,466,[466],[299],S3M4.tsv,S0517,S0525
pip,1,471,[470],[471],S3M4.tsv,S0517,S0525
door,1,472,[472],[440],S3M4.tsv,S0517,S0525
smoke,1,474,[474],[469],S3M4.tsv,S0517,S0525
and we,2,476,[476],[95],S3M4.tsv,S0517,S0525
go in,2,476,[476],"[109, 148, 219, 278]",S3M4.tsv,S0517,S0525
if it be,3,476,[476],"[179, 395]",S3M4.tsv,S0517,S0525
i don't know if it,5,476,[476],[225],S3M4.tsv,S0517,S0525
have one,2,476,[476],[330],S3M4.tsv,S0517,S0525
have to go,3,476,[476],"[338, 416]",S3M4.tsv,S0517,S0525
why would you,3,476,[476],"[440, 485]",S3M4.tsv,S0517,S0525
to see,2,476,[476],[442],S3M4.tsv,S0517,S0525
sit there,2,545,[476],[545],S3M4.tsv,S0517,S0525
he do,2,478,[478],[73],S3M4.tsv,S0517,S0525
do in,2,478,[478],"[284, 286]",S3M4.tsv,S0517,S0525
he think,2,482,[482],[45],S3M4.tsv,S0517,S0525
what do,2,482,[482],[280],S3M4.tsv,S0517,S0525
another one,2,486,"[486, 532]",[373],S3M4.tsv,S0517,S0525
another,1,491,"[486, 532]",[491],S3M4.tsv,S0517,S0525
budapest,1,488,[488],"[481, 497, 499]",S3M4.tsv,S0517,S0525
begin with b,3,490,[490],[485],S3M4.tsv,S0517,S0525
begin with,2,491,[490],[491],S3M4.tsv,S0517,S0525
bucharest,1,497,[492],[497],S3M4.tsv,S0517,S0525
romania,1,494,[494],"[477, 497]",S3M4.tsv,S0517,S0525
us two,2,500,[500],[363],S3M4.tsv,S0517,S0525
the bread,2,500,[500],[499],S3M4.tsv,S0517,S0525
lev,1,503,"[500, 504]","[503, 541]",S3M4.tsv,S0517,S0525
so that's,2,502,[502],[499],S3M4.tsv,S0517,S0525
eight lev,2,504,[504],[503],S3M4.tsv,S0517,S0525
just pay it,3,512,[512],[511],S3M4.tsv,S0517,S0525
have you,2,514,[514],"[310, 373]",S3M4.tsv,S0517,S0525
in my,2,518,[518],"[330, 426, 440]",S3M4.tsv,S0517,S0525
the bill,2,524,[524],[467],S3M4.tsv,S0517,S0525
this massage,2,526,[526],"[5, 459]",S3M4.tsv,S0517,S0525
slip,1,528,[528],[523],S3M4.tsv,S0517,S0525
think i,2,530,[530],"[11, 225, 416]",S3M4.tsv,S0517,S0525
i don't think,3,530,[530],[157],S3M4.tsv,S0517,S0525
you'd have,2,532,[532],[426],S3M4.tsv,S0517,S0525
can you,2,534,[534],[93],S3M4.tsv,S0517,S0525
bring,1,534,[534],[211],S3M4.tsv,S0517,S0525
may,1,534,"[534, 538]",[533],S3M4.tsv,S0517,S0525
sixteen,1,540,[540],[539],S3M4.tsv,S0517,S0525
i didn't,2,544,"[544, 546]","[11, 149, 157, 223, 336, 440, 557]",S3M4.tsv,S0517,S0525
busker,1,544,[544],[543],S3M4.tsv,S0517,S0525
a busker,2,545,[544],[545],S3M4.tsv,S0517,S0525
oh i didn't,3,557,[546],[557],S3M4.tsv,S0517,S0525
hotel,1,550,[550],"[189, 242]",S3M4.tsv,S0517,S0525
yeah and,2,550,[550],[523],S3M4.tsv,S0517,S0525
no and,2,552,[552],[223],S3M4.tsv,S0517,S0525
and stuff,2,554,[554],[426],S3M4.tsv,S0517,S0525
sign,1,554,[554],[523],S3M4.tsv,S0517,S0525
flip flop,2,555,"[554, 556]",[555],S3M4.tsv,S0517,S0525
i know but,3,556,[556],[197],S3M4.tsv,S0517,S0525
but she,2,556,[556],"[219, 225, 227, 262, 268]",S3M4.tsv,S0517,S0525
mine be,2,556,[556],[555],S3M4.tsv,S0517,S0525
oh you,2,564,[564],[312],S3M4.tsv,S0517,S0525
okay oh,2,564,[564],[401],S3M4.tsv,S0517,S0525
if i,2,568,[568],"[35, 326, 420, 426]",S3M4.tsv,S0517,S0525
go down there,3,568,[568],[318],S3M4.tsv,S0517,S0525
book,1,568,[568],"[371, 373, 529, 575]",S3M4.tsv,S0517,S0525
past,1,568,[568],[448],S3M4.tsv,S0517,S0525
a quarter past one,4,568,[568],[567],S3M4.tsv,S0517,S0525
a quarter,2,568,[568],[567],S3M4.tsv,S0517,S0525
twenty five to,3,569,[568],[569],S3M4.tsv,S0517,S0525
to two,2,569,[568],[569],S3M4.tsv,S0517,S0525
half one,2,571,[570],[571],S3M4.tsv,S0517,S0525
in your,2,572,[572],[381],S3M4.tsv,S0517,S0525
stay,1,572,[572],"[440, 515]",S3M4.tsv,S0517,S0525
stay in,2,575,[572],[575],S3M4.tsv,S0517,S0525
i won't,2,574,[574],[137],S3M4.tsv,S0517,S0525
okay well,2,576,[576],[43],S3M4.tsv,S0517,S0525
minutes,1,576,[576],[115],S3M4.tsv,S0517,S0525
