Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
she be,2,260,"[226, 228, 237, 1133]","[260, 262]",SXSM.tsv,S0529,S0530
she be just,3,262,[226],[262],SXSM.tsv,S0529,S0530
really like,2,904,"[226, 530, 557, 634, 850, 868]",[904],SXSM.tsv,S0529,S0530
girl,1,252,[228],"[252, 254, 859, 865]",SXSM.tsv,S0529,S0530
but she,2,259,[228],"[259, 665]",SXSM.tsv,S0529,S0530
be very,2,347,[228],[347],SXSM.tsv,S0529,S0530
you're not,2,232,"[232, 1211]","[13, 50, 392, 741]",SXSM.tsv,S0529,S0530
just like you're,3,232,[232],[68],SXSM.tsv,S0529,S0530
this up,2,232,[232],[75],SXSM.tsv,S0529,S0530
you i,2,232,[232],"[165, 894]",SXSM.tsv,S0529,S0530
and it be just like,5,232,[232],[195],SXSM.tsv,S0529,S0530
believe,1,232,"[232, 976]","[231, 340, 353, 460, 827, 843]",SXSM.tsv,S0529,S0530
be just like,3,262,"[232, 478]","[262, 1024]",SXSM.tsv,S0529,S0530
like she,2,262,[232],[262],SXSM.tsv,S0529,S0530
she do,2,479,[232],[479],SXSM.tsv,S0529,S0530
top,1,620,[232],[620],SXSM.tsv,S0529,S0530
the top,2,699,[232],[699],SXSM.tsv,S0529,S0530
here it's,2,233,[233],"[195, 893]",SXSM.tsv,S0529,S0530
okay,1,418,"[233, 329, 570, 613, 630, 649]","[418, 569, 627, 715, 940, 952, 954, 1158, 1227, 1312]",SXSM.tsv,S0529,S0530
so cute,2,238,"[235, 797]",[238],SXSM.tsv,S0529,S0530
cute,1,248,"[235, 339, 797]",[248],SXSM.tsv,S0529,S0530
you're so,2,703,"[235, 245]",[703],SXSM.tsv,S0529,S0530
and she's,2,879,[235],[879],SXSM.tsv,S0529,S0530
can put,2,1036,[237],[1036],SXSM.tsv,S0529,S0530
which be,2,239,"[239, 531]","[203, 906]",SXSM.tsv,S0529,S0530
i always,2,316,"[239, 872]","[316, 1199]",SXSM.tsv,S0529,S0530
be weird,2,438,[239],"[438, 643]",SXSM.tsv,S0529,S0530
weird,1,448,"[239, 266, 278, 397, 1055, 1103, 1123]","[448, 643]",SXSM.tsv,S0529,S0530
since,1,841,"[239, 342, 850]",[841],SXSM.tsv,S0529,S0530
me in,2,243,"[243, 690]","[173, 472]",SXSM.tsv,S0529,S0530
like we,2,243,"[243, 1186, 1278]",[195],SXSM.tsv,S0529,S0530
she say,2,262,[243],[262],SXSM.tsv,S0529,S0530
to me,2,262,"[243, 787, 850]","[262, 311, 345, 347, 362, 383, 387, 515, 906]",SXSM.tsv,S0529,S0530
me at,2,347,[243],"[347, 1143]",SXSM.tsv,S0529,S0530
i remember,2,1110,"[243, 848, 957, 959]",[1110],SXSM.tsv,S0529,S0530
become,1,1279,[243],[1279],SXSM.tsv,S0529,S0530
call,1,244,"[244, 247, 249, 690, 787, 793, 798, 800, 864, 912, 1055, 1061]","[155, 205, 295, 788, 246]",SXSM.tsv,S0529,S0530
oh god,2,244,"[244, 686, 824]","[234, 960, 1261, 1273]",SXSM.tsv,S0529,S0530
call her chicken,3,246,"[244, 249]",[246],SXSM.tsv,S0529,S0530
call her,2,246,[244],[246],SXSM.tsv,S0529,S0530
be like oh,3,600,"[244, 1135]",[600],SXSM.tsv,S0529,S0530
apparently,1,1279,"[244, 249, 1238]",[1279],SXSM.tsv,S0529,S0530
do i,2,1295,"[244, 449]",[1295],SXSM.tsv,S0529,S0530
not like,2,245,"[245, 304, 664]","[50, 191, 894]",SXSM.tsv,S0529,S0530
in the,2,245,"[245, 247, 457, 477, 560, 910, 1045, 1063, 1179, 1286]","[161, 173, 203, 318, 322, 334, 389, 446, 596, 598, 669, 855, 1002]",SXSM.tsv,S0529,S0530
chicken,1,246,[245],[246],SXSM.tsv,S0529,S0530
sense,1,295,"[245, 1248]","[295, 741, 1054]",SXSM.tsv,S0529,S0530
but not,2,430,[245],[430],SXSM.tsv,S0529,S0530
just call her chicken,4,247,[247],[246],SXSM.tsv,S0529,S0530
animal,1,739,[247],[739],SXSM.tsv,S0529,S0530
like as in,3,779,[247],[779],SXSM.tsv,S0529,S0530
as in,2,1231,[247],"[1231, 1271]",SXSM.tsv,S0529,S0530
sure,1,249,"[249, 574, 692]","[33, 392, 596]",SXSM.tsv,S0529,S0530
find,1,470,"[249, 686]",[470],SXSM.tsv,S0529,S0530
not really,2,841,[249],[841],SXSM.tsv,S0529,S0530
i wasn't,2,259,"[251, 266, 469, 638]","[259, 467]",SXSM.tsv,S0529,S0530
oh my god,3,256,"[256, 607, 939, 1101, 1125, 1135, 1282]","[173, 236, 250, 479, 689, 709, 853, 1024, 1058, 1134, 1180, 1221, 1267, 1269, 1310]",SXSM.tsv,S0529,S0530
my god,2,307,"[256, 607, 939, 1101, 1125, 1135, 1282]",[307],SXSM.tsv,S0529,S0530
psychopath,1,260,[258],[260],SXSM.tsv,S0529,S0530
be she,2,261,[261],"[240, 479]",SXSM.tsv,S0529,S0530
don't have,2,264,"[264, 397]","[163, 503]",SXSM.tsv,S0529,S0530
like i don't,3,264,"[264, 397, 836, 838, 840]","[187, 205]",SXSM.tsv,S0529,S0530
of my,2,347,"[264, 493, 551]",[347],SXSM.tsv,S0529,S0530
childhood,1,996,[264],[996],SXSM.tsv,S0529,S0530
didn't kill anybody,3,266,[266],[265],SXSM.tsv,S0529,S0530
strange,1,577,[266],[577],SXSM.tsv,S0529,S0530
kill,1,268,[268],[265],SXSM.tsv,S0529,S0530
pet,1,381,"[268, 359, 365]",[381],SXSM.tsv,S0529,S0530
something like that,3,1082,[272],[1082],SXSM.tsv,S0529,S0530
people do,2,406,"[274, 1278]",[406],SXSM.tsv,S0529,S0530
kid,1,276,"[276, 791]","[260, 281, 637]",SXSM.tsv,S0529,S0530
a lot,2,280,"[280, 284, 514, 708, 1015, 1254]","[33, 177, 181, 195, 358, 442, 783]",SXSM.tsv,S0529,S0530
lot,1,280,"[280, 284, 514, 708, 1015, 1164, 1254]","[185, 381, 195, 358, 442, 783]",SXSM.tsv,S0529,S0530
lie,1,289,"[280, 284]","[289, 291, 293, 295, 360, 362]",SXSM.tsv,S0529,S0530
just lie,2,360,[280],"[360, 362]",SXSM.tsv,S0529,S0530
i i,2,284,"[284, 441, 469, 638, 848, 858, 964]","[205, 340, 827, 1267, 1295]",SXSM.tsv,S0529,S0530
grow out,2,284,[284],[283],SXSM.tsv,S0529,S0530
quite i,2,295,[284],[295],SXSM.tsv,S0529,S0530
stop,1,358,"[284, 832]",[358],SXSM.tsv,S0529,S0530
things from,2,286,[286],[285],SXSM.tsv,S0529,S0530
need,1,381,"[288, 298, 491, 495, 510, 830, 1013, 1157]","[381, 505]",SXSM.tsv,S0529,S0530
need to,2,924,"[288, 491, 495, 830, 1013, 1157]",[924],SXSM.tsv,S0529,S0530
they're,1,298,"[298, 374, 382, 489, 506, 516, 526, 553, 619, 626, 653, 1015, 1089, 1238, 1240, 1248, 1302]","[15, 209, 542, 827, 990, 998, 1010, 1052, 1255]",SXSM.tsv,S0529,S0530
at my,2,298,[298],"[177, 203, 450]",SXSM.tsv,S0529,S0530
shoe,1,303,"[298, 314, 491, 493, 510, 512, 516, 541, 553]","[303, 488, 507, 509, 513, 542, 554]",SXSM.tsv,S0529,S0530
clean,1,383,"[298, 382, 491]","[383, 387, 488, 505, 509, 513, 515, 569]",SXSM.tsv,S0529,S0530
look at,2,641,"[298, 493, 1220, 1305]",[641],SXSM.tsv,S0529,S0530
i need to,3,924,[298],[924],SXSM.tsv,S0529,S0530
oh the,2,1187,[300],"[1187, 1255]",SXSM.tsv,S0529,S0530
it's not like,3,304,"[304, 664]","[50, 191]",SXSM.tsv,S0529,S0530
of thing,2,304,[304],[57],SXSM.tsv,S0529,S0530
so it's,2,304,"[304, 373, 435, 1061]",[295],SXSM.tsv,S0529,S0530
mud,1,505,"[304, 321, 386, 489, 504, 506, 568, 570]","[505, 567]",SXSM.tsv,S0529,S0530
yeah it be,3,942,"[308, 638, 1101, 1140]","[942, 1319]",SXSM.tsv,S0529,S0530
god it,2,310,[310],"[19, 1269]",SXSM.tsv,S0529,S0530
doesn't it,2,310,"[310, 502, 682]",[19],SXSM.tsv,S0529,S0530
ago,1,310,"[310, 1109]","[305, 307, 311]",SXSM.tsv,S0529,S0530
it feel like a,4,311,[310],[311],SXSM.tsv,S0529,S0530
potentially,1,312,[312],[33],SXSM.tsv,S0529,S0530
like half,2,328,[312],[328],SXSM.tsv,S0529,S0530
don't like,2,314,[314],"[97, 658, 779]",SXSM.tsv,S0529,S0530
it when,2,314,"[314, 995]",[305],SXSM.tsv,S0529,S0530
that's a,2,319,[319],[195],SXSM.tsv,S0529,S0530
oh that's,2,1114,"[319, 1011]",[1114],SXSM.tsv,S0529,S0530
never get,2,321,"[321, 441]",[111],SXSM.tsv,S0529,S0530
i'll,1,796,"[321, 684, 985]","[796, 825, 1227, 1261, 1275]",SXSM.tsv,S0529,S0530
get the,2,906,"[321, 1218]",[906],SXSM.tsv,S0529,S0530
do you,2,323,"[323, 382, 676, 720, 820, 858, 1173, 1175, 1177]","[133, 137, 527, 631, 771, 965, 1048, 1291, 806, 821]",SXSM.tsv,S0529,S0530
put a,2,323,[323],[255],SXSM.tsv,S0529,S0530
might,1,505,"[323, 433, 981, 1242]",[505],SXSM.tsv,S0529,S0530
do you wanna,3,806,[323],"[806, 821]",SXSM.tsv,S0529,S0530
to do that,3,817,[323],[817],SXSM.tsv,S0529,S0530
film,1,833,"[323, 943, 1015, 1017, 1019, 1021, 1029, 1033, 1039, 1055, 1097, 1111, 1123]","[833, 855, 948, 1002, 1026, 1044, 1048, 1052, 1068, 1130, 1036]",SXSM.tsv,S0529,S0530
film on,2,1036,[323],[1036],SXSM.tsv,S0529,S0530
he be,2,340,"[335, 972, 974]",[340],SXSM.tsv,S0529,S0530
bet,1,394,[335],"[394, 1271]",SXSM.tsv,S0529,S0530
it be a,3,342,"[342, 1015, 1109]","[231, 281, 1319, 1321]",SXSM.tsv,S0529,S0530
fate,1,354,"[354, 356]",[353],SXSM.tsv,S0529,S0530
it be fate,3,357,"[354, 356]",[357],SXSM.tsv,S0529,S0530
well it,2,1301,"[356, 1234, 1302]",[1301],SXSM.tsv,S0529,S0530
do have,2,359,"[359, 1240]",[183],SXSM.tsv,S0529,S0530
really do,2,359,"[359, 1051]","[311, 313, 1141]",SXSM.tsv,S0529,S0530
yeah they,2,515,[359],[515],SXSM.tsv,S0529,S0530
huge,1,677,[359],[677],SXSM.tsv,S0529,S0530
see,1,402,"[363, 702, 809, 838, 848, 850, 852, 856, 868, 943, 964, 1033, 1055, 1097, 1182]","[402, 505, 602, 604, 707, 709, 817, 839, 855, 893, 1074, 1110, 1269]",SXSM.tsv,S0529,S0530
you be,2,365,"[365, 473, 478, 905, 995]","[54, 468]",SXSM.tsv,S0529,S0530
you have a,3,365,[365],[55],SXSM.tsv,S0529,S0530
depress but,2,365,[365],[358],SXSM.tsv,S0529,S0530
on your,2,707,[365],[707],SXSM.tsv,S0529,S0530
to like,2,367,"[367, 411]","[50, 203]",SXSM.tsv,S0529,S0530
like an,2,588,[367],[588],SXSM.tsv,S0529,S0530
that would be,3,1024,"[369, 1023, 1025, 1077, 1083]","[1024, 1026]",SXSM.tsv,S0529,S0530
something to,2,650,"[371, 649]",[650],SXSM.tsv,S0529,S0530
cos you,2,373,"[373, 995, 1240]",[27],SXSM.tsv,S0529,S0530
them so,2,940,[373],[940],SXSM.tsv,S0529,S0530
i think they,3,374,[374],"[205, 213, 476]",SXSM.tsv,S0529,S0530
get them,2,527,"[374, 386, 530]","[527, 938]",SXSM.tsv,S0529,S0530
give,1,378,"[378, 728, 838, 850, 983, 1186]","[163, 340, 470, 472, 474]",SXSM.tsv,S0529,S0530
cat,1,378,"[378, 642]","[334, 360, 804]",SXSM.tsv,S0529,S0530
medication,1,378,[378],[349],SXSM.tsv,S0529,S0530
instead of,2,378,"[378, 836]",[360],SXSM.tsv,S0529,S0530
dog,1,1291,"[378, 642, 1286, 1290, 1300, 1311]","[1291, 1310, 1312, 1299]",SXSM.tsv,S0529,S0530
a dog,2,1299,[378],[1299],SXSM.tsv,S0529,S0530
way,1,775,[380],[775],SXSM.tsv,S0529,S0530
them on,2,938,[380],[938],SXSM.tsv,S0529,S0530
or if,2,382,[382],[48],SXSM.tsv,S0529,S0530
many,1,382,"[382, 397, 453, 726, 1019, 1023]","[181, 189, 1044]",SXSM.tsv,S0529,S0530
like there be,3,382,[382],[191],SXSM.tsv,S0529,S0530
wet,1,382,"[382, 386, 506]",[320],SXSM.tsv,S0529,S0530
actually clean,2,509,[382],[509],SXSM.tsv,S0529,S0530
in and,2,869,"[382, 1055]",[869],SXSM.tsv,S0529,S0530
things that,2,986,[382],[986],SXSM.tsv,S0529,S0530
do you think,3,1048,[382],"[1048, 1291]",SXSM.tsv,S0529,S0530
there be,2,1064,"[382, 593]","[1064, 1219]",SXSM.tsv,S0529,S0530
sometimes they,2,384,[384],[320],SXSM.tsv,S0529,S0530
they look,2,384,[384],"[383, 385, 387, 505, 515, 521]",SXSM.tsv,S0529,S0530
they look like,3,523,[384],[523],SXSM.tsv,S0529,S0530
like that cos,3,1082,[384],[1082],SXSM.tsv,S0529,S0530
come back,2,386,"[386, 504, 506]",[50],SXSM.tsv,S0529,S0530
watch,1,391,"[391, 850, 1029, 1236, 1246]","[170, 330, 650, 948, 1144, 1158, 1243, 1245, 1275, 1312]",SXSM.tsv,S0529,S0530
the northern,2,393,[393],[392],SXSM.tsv,S0529,S0530
northern,1,394,[393],"[394, 406, 430]",SXSM.tsv,S0529,S0530
cornish,1,397,"[397, 401]",[389],SXSM.tsv,S0529,S0530
swim,1,398,[397],[398],SXSM.tsv,S0529,S0530
surf i,2,402,[397],[402],SXSM.tsv,S0529,S0530
it's weird,2,448,"[397, 1103]",[448],SXSM.tsv,S0529,S0530
i don't like,3,399,[399],"[97, 658, 779]",SXSM.tsv,S0529,S0530
fish,1,402,[399],[402],SXSM.tsv,S0529,S0530
accent,1,654,[401],"[654, 877, 893]",SXSM.tsv,S0529,S0530
anymore,1,898,"[401, 810, 1307]",[898],SXSM.tsv,S0529,S0530
i use to,3,411,[411],"[111, 894, 896, 898]",SXSM.tsv,S0529,S0530
like i use to like,5,411,[411],[203],SXSM.tsv,S0529,S0530
like chip,2,411,[411],[408],SXSM.tsv,S0529,S0530
chip,1,412,[411],"[412, 428]",SXSM.tsv,S0529,S0530
though like,2,1141,[411],[1141],SXSM.tsv,S0529,S0530
for me,2,1143,"[411, 953]",[1143],SXSM.tsv,S0529,S0530
go off,2,413,[413],[66],SXSM.tsv,S0529,S0530
i don't i,3,413,[413],[197],SXSM.tsv,S0529,S0530
it a,2,413,[413],"[358, 735]",SXSM.tsv,S0529,S0530
er i,2,417,[417],"[68, 332]",SXSM.tsv,S0529,S0530
weekend,1,417,[417],"[97, 855]",SXSM.tsv,S0529,S0530
if you,2,419,"[419, 814, 985, 987]","[21, 33, 48, 293, 330]",SXSM.tsv,S0529,S0530
if you do,3,419,[419],[33],SXSM.tsv,S0529,S0530
rather,1,421,[421],[126],SXSM.tsv,S0529,S0530
maybe,1,421,"[421, 449, 574]","[214, 1197]",SXSM.tsv,S0529,S0530
roast,1,425,[425],[416],SXSM.tsv,S0529,S0530
anyway,1,567,"[425, 583, 1177, 1248, 1278]",[567],SXSM.tsv,S0529,S0530
he's a,2,654,[435],[654],SXSM.tsv,S0529,S0530
he's,1,654,"[435, 657]","[654, 656]",SXSM.tsv,S0529,S0530
annoy,1,437,"[437, 828]",[316],SXSM.tsv,S0529,S0530
it's so,2,677,"[437, 455]",[677],SXSM.tsv,S0529,S0530
oh it's,2,731,[437],"[731, 1271]",SXSM.tsv,S0529,S0530
at home,2,446,"[441, 449, 453]",[446],SXSM.tsv,S0529,S0530
massive,1,542,"[441, 541]",[542],SXSM.tsv,S0529,S0530
i think i've,3,707,[441],[707],SXSM.tsv,S0529,S0530
hate it,2,896,[441],[896],SXSM.tsv,S0529,S0530
i i think,3,1267,[441],[1267],SXSM.tsv,S0529,S0530
hate,1,1279,"[441, 651, 1161, 1201]",[1279],SXSM.tsv,S0529,S0530
you get a,3,443,[443],"[33, 77]",SXSM.tsv,S0529,S0530
have you get,3,507,[443],"[507, 687, 1178]",SXSM.tsv,S0529,S0530
sleep,1,449,[449],"[438, 450]",SXSM.tsv,S0529,S0530
sleep so,2,449,[449],[446],SXSM.tsv,S0529,S0530
like and,2,453,[453],[57],SXSM.tsv,S0529,S0530
room,1,453,"[453, 455, 493, 1228]","[305, 389, 1163, 330]",SXSM.tsv,S0529,S0530
and i have,3,453,[453],"[320, 341]",SXSM.tsv,S0529,S0530
my room,2,453,"[453, 493]",[330],SXSM.tsv,S0529,S0530
my bed,2,453,[453],"[360, 438, 440]",SXSM.tsv,S0529,S0530
that big,2,685,"[453, 678]",[685],SXSM.tsv,S0529,S0530
fill,1,1191,[453],[1191],SXSM.tsv,S0529,S0530
and you can,3,455,[455],[57],SXSM.tsv,S0529,S0530
in there,2,455,"[455, 601, 1226]","[332, 687, 1225]",SXSM.tsv,S0529,S0530
box,1,675,[455],[675],SXSM.tsv,S0529,S0530
i have like,3,457,"[457, 599]",[426],SXSM.tsv,S0529,S0530
in the world,3,669,[457],[669],SXSM.tsv,S0529,S0530
amaze,1,701,"[457, 587, 819]",[701],SXSM.tsv,S0529,S0530
like two,2,1104,[457],[1104],SXSM.tsv,S0529,S0530
and the,2,459,"[459, 657, 1131]","[360, 1126, 460]",SXSM.tsv,S0529,S0530
princess and the pea,4,460,[459],[460],SXSM.tsv,S0529,S0530
we be,2,461,[461],[460],SXSM.tsv,S0529,S0530
yesterday,1,463,[463],[460],SXSM.tsv,S0529,S0530
i think it be,4,465,"[465, 782]","[281, 452, 476, 1088]",SXSM.tsv,S0529,S0530
yeah i think,3,465,[465],"[289, 777]",SXSM.tsv,S0529,S0530
think it be,3,465,"[465, 782]",[353],SXSM.tsv,S0529,S0530
laugh,1,469,[469],"[466, 467, 468]",SXSM.tsv,S0529,S0530
i just didn't,3,924,[469],[924],SXSM.tsv,S0529,S0530
wasn't really,2,1092,[469],[1092],SXSM.tsv,S0529,S0530
funny,1,473,"[473, 657]","[336, 470, 893]",SXSM.tsv,S0529,S0530
hospital,1,477,[477],"[332, 336]",SXSM.tsv,S0529,S0530
they be,2,480,"[480, 484, 520, 522]","[213, 214, 476, 479]",SXSM.tsv,S0529,S0530
be the,2,480,"[480, 638, 933, 1097]","[213, 751, 906, 1100, 984]",SXSM.tsv,S0529,S0530
in that,2,480,"[480, 642]",[305],SXSM.tsv,S0529,S0530
i bet,2,480,"[480, 1155]","[394, 1271]",SXSM.tsv,S0529,S0530
what what,2,480,[480],[406],SXSM.tsv,S0529,S0530
what be,2,480,"[480, 752, 933]","[479, 984]",SXSM.tsv,S0529,S0530
what be the point,4,984,"[480, 933]",[984],SXSM.tsv,S0529,S0530
come out,2,1084,"[484, 489, 502, 810, 838, 959, 962, 1083, 1087]","[1084, 1104, 1110]",SXSM.tsv,S0529,S0530
but the,2,489,[489],[5],SXSM.tsv,S0529,S0530
the grass,2,489,[489],[301],SXSM.tsv,S0529,S0530
on the,2,489,"[489, 568, 570, 708, 1240]","[349, 360, 561, 569, 699, 825, 863]",SXSM.tsv,S0529,S0530
old,1,493,"[493, 578, 797, 798]","[177, 191, 203, 571, 785, 786, 799, 802, 841]",SXSM.tsv,S0529,S0530
i don't want,3,493,[493],[197],SXSM.tsv,S0529,S0530
perfectionist,1,493,[493],[490],SXSM.tsv,S0529,S0530
buy them,2,940,[493],[940],SXSM.tsv,S0529,S0530
buy,1,1199,"[493, 1196]",[1199],SXSM.tsv,S0529,S0530
month,1,495,[495],"[307, 340]",SXSM.tsv,S0529,S0530
in like,2,495,"[495, 846, 1186]","[326, 889, 1231, 1271]",SXSM.tsv,S0529,S0530
you it's,2,497,[497],[21],SXSM.tsv,S0529,S0530
thank you,2,497,[497],[165],SXSM.tsv,S0529,S0530
thank,1,685,"[497, 750]",[685],SXSM.tsv,S0529,S0530
nearly,1,502,"[502, 630]",[307],SXSM.tsv,S0529,S0530
south african,2,502,[502],[501],SXSM.tsv,S0529,S0530
south,1,894,[502],[894],SXSM.tsv,S0529,S0530
yeah it,2,942,"[502, 682]","[942, 1319]",SXSM.tsv,S0529,S0530
me and,2,504,"[504, 708]",[252],SXSM.tsv,S0529,S0530
and when,2,504,"[504, 1125]",[293],SXSM.tsv,S0529,S0530
shiny,1,506,[506],[385],SXSM.tsv,S0529,S0530
when they,2,506,"[506, 690]","[470, 472, 474, 476]",SXSM.tsv,S0529,S0530
i've get,2,508,"[508, 557]","[177, 183, 187, 446, 938]",SXSM.tsv,S0529,S0530
soap,1,508,[508],[507],SXSM.tsv,S0529,S0530
soap on,2,509,[508],[509],SXSM.tsv,S0529,S0530
i've just,2,980,[508],[980],SXSM.tsv,S0529,S0530
no i've,2,1156,[508],[1156],SXSM.tsv,S0529,S0530
that's really,2,510,[510],"[248, 729, 1104]",SXSM.tsv,S0529,S0530
shoe polish,2,510,"[510, 512]",[509],SXSM.tsv,S0529,S0530
i need,2,924,[510],[924],SXSM.tsv,S0529,S0530
have any,2,512,[512],"[203, 273]",SXSM.tsv,S0529,S0530
think they,2,512,"[512, 830, 1015]","[205, 213, 476]",SXSM.tsv,S0529,S0530
better,1,514,"[514, 634]","[130, 476, 902, 990, 358]",SXSM.tsv,S0529,S0530
know but,2,514,[514],[199],SXSM.tsv,S0529,S0530
a lot better,3,514,[514],[358],SXSM.tsv,S0529,S0530
but they,2,514,"[514, 621, 1240]",[387],SXSM.tsv,S0529,S0530
they do,2,515,[514],"[515, 1014]",SXSM.tsv,S0529,S0530
seventy,1,518,[518],[173],SXSM.tsv,S0529,S0530
quid,1,1200,[518],[1200],SXSM.tsv,S0529,S0530
worth it,2,522,[522],[521],SXSM.tsv,S0529,S0530
like they,2,1297,"[522, 690, 1013]",[1297],SXSM.tsv,S0529,S0530
i've never,2,1156,[526],[1156],SXSM.tsv,S0529,S0530
in my,2,530,"[530, 690]","[177, 191, 254, 330, 360, 438, 817]",SXSM.tsv,S0529,S0530
them in,2,530,[530],[322],SXSM.tsv,S0529,S0530
feet,1,540,"[530, 560]",[540],SXSM.tsv,S0529,S0530
six,1,531,"[531, 533]","[311, 534, 536, 575, 889]",SXSM.tsv,S0529,S0530
really annoy,2,531,[531],[316],SXSM.tsv,S0529,S0530
six and,2,534,[531],[534],SXSM.tsv,S0529,S0530
be actually,2,533,[533],[464],SXSM.tsv,S0529,S0530
and a,2,533,[533],[511],SXSM.tsv,S0529,S0530
six and a half,4,534,[533],[534],SXSM.tsv,S0529,S0530
wear,1,535,"[535, 560]",[320],SXSM.tsv,S0529,S0530
oh be,2,537,"[537, 634]",[509],SXSM.tsv,S0529,S0530
massive shoe,2,542,[541],[542],SXSM.tsv,S0529,S0530
girls,1,658,[547],[658],SXSM.tsv,S0529,S0530
wow,1,549,"[549, 1224]","[309, 440, 683, 952, 1060, 1102]",SXSM.tsv,S0529,S0530
steal,1,554,"[553, 559]",[554],SXSM.tsv,S0529,S0530
it's ridiculous,2,1200,[553],[1200],SXSM.tsv,S0529,S0530
that i've get,3,557,[557],"[177, 446]",SXSM.tsv,S0529,S0530
black,1,656,[557],[656],SXSM.tsv,S0529,S0530
it's all,2,560,[560],[33],SXSM.tsv,S0529,S0530
tell,1,560,"[560, 690, 736]","[168, 332, 501]",SXSM.tsv,S0529,S0530
me that,2,560,[560],[260],SXSM.tsv,S0529,S0530
new,1,564,"[564, 1083]","[33, 1000, 1002, 1084]",SXSM.tsv,S0529,S0530
they've,1,845,[564],"[845, 1048, 1052, 1271]",SXSM.tsv,S0529,S0530
no i'm,2,568,[568],[324],SXSM.tsv,S0529,S0530
gonna go,2,998,[568],[998],SXSM.tsv,S0529,S0530
to come back,3,570,[570],[50],SXSM.tsv,S0529,S0530
don't want,2,570,[570],[197],SXSM.tsv,S0529,S0530
stay on the,3,570,[570],[569],SXSM.tsv,S0529,S0530
but i just,3,924,[570],[924],SXSM.tsv,S0529,S0530
want the,2,1072,[570],[1072],SXSM.tsv,S0529,S0530
not sure,2,574,[574],[33],SXSM.tsv,S0529,S0530
how old be,3,578,[578],[571],SXSM.tsv,S0529,S0530
lovato,1,578,[578],"[571, 590]",SXSM.tsv,S0529,S0530
poot lovato,2,580,[578],[580],SXSM.tsv,S0529,S0530
who know,2,765,[579],[765],SXSM.tsv,S0529,S0530
i think it's,3,583,[583],"[33, 177, 777, 893]",SXSM.tsv,S0529,S0530
that's what i,3,583,"[583, 836]",[113],SXSM.tsv,S0529,S0530
that's what,2,583,"[583, 836]",[113],SXSM.tsv,S0529,S0530
think it be i,4,583,[583],[353],SXSM.tsv,S0529,S0530
it be i,3,583,[583],[466],SXSM.tsv,S0529,S0530
just in,2,1052,[583],[1052],SXSM.tsv,S0529,S0530
be i,2,1271,"[583, 634, 659, 836]",[1271],SXSM.tsv,S0529,S0530
think it's,2,1291,"[583, 686, 1205]",[1291],SXSM.tsv,S0529,S0530
a very,2,585,[585],"[507, 573]",SXSM.tsv,S0529,S0530
a spider,2,591,"[591, 601, 1125]",[68],SXSM.tsv,S0529,S0530
move,1,594,"[593, 1228]","[594, 600]",SXSM.tsv,S0529,S0530
have be like,3,600,[597],[600],SXSM.tsv,S0529,S0530
a bite of,3,891,[597],[891],SXSM.tsv,S0529,S0530
could have,2,1040,[597],[1040],SXSM.tsv,S0529,S0530
have be,2,1271,[597],[1271],SXSM.tsv,S0529,S0530
it wasn't,2,599,[599],"[260, 596, 1092, 1321]",SXSM.tsv,S0529,S0530
be a spider,3,601,[601],[68],SXSM.tsv,S0529,S0530
i haven't,2,920,[601],[920],SXSM.tsv,S0529,S0530
freak me out,3,1141,"[601, 1111]",[1141],SXSM.tsv,S0529,S0530
know what,2,605,"[605, 659]","[263, 1301]",SXSM.tsv,S0529,S0530
a web,2,609,[609],"[68, 608, 610]",SXSM.tsv,S0529,S0530
web,1,609,[609],[68],SXSM.tsv,S0529,S0530
be it just,3,609,[609],[229],SXSM.tsv,S0529,S0530
be it be,3,942,"[609, 728]",[942],SXSM.tsv,S0529,S0530
it be it,3,942,[609],[942],SXSM.tsv,S0529,S0530
oh okay,2,613,"[613, 649]",[418],SXSM.tsv,S0529,S0530
book,1,617,"[617, 619, 630, 682, 910, 914, 931, 959, 962, 964, 976, 1001, 1031]","[97, 616, 618, 681, 685, 958, 998, 1152, 1154, 1156]",SXSM.tsv,S0529,S0530
it's really,2,617,"[617, 702]","[498, 679, 1229]",SXSM.tsv,S0529,S0530
not gonna,2,619,"[619, 819]","[50, 1008]",SXSM.tsv,S0529,S0530
they're not,2,619,"[619, 1248]","[542, 990]",SXSM.tsv,S0529,S0530
yeah but,2,621,"[621, 623]","[320, 464]",SXSM.tsv,S0529,S0530
all of them,3,950,"[621, 951]",[950],SXSM.tsv,S0529,S0530
no but,2,623,[623],[444],SXSM.tsv,S0529,S0530
metamorphosis,1,629,[623],[629],SXSM.tsv,S0529,S0530
random,1,628,[628],[573],SXSM.tsv,S0529,S0530
my picture,2,630,[630],[173],SXSM.tsv,S0529,S0530
day,1,630,"[630, 638, 708, 962]","[349, 713, 1154, 1156]",SXSM.tsv,S0529,S0530
picture,1,630,"[630, 686]","[582, 641, 687, 825]",SXSM.tsv,S0529,S0530
the other day,3,1154,"[630, 638]","[1154, 1156]",SXSM.tsv,S0529,S0530
i leave,2,634,[634],[68],SXSM.tsv,S0529,S0530
kind of thing,3,638,[638],[57],SXSM.tsv,S0529,S0530
put them,2,640,[640],[322],SXSM.tsv,S0529,S0530
