Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
here and,2,827,[494],[827],S97Z.tsv,S0192,S0195
try and,2,871,"[494, 1260]",[871],S97Z.tsv,S0192,S0195
gonna do,2,892,"[494, 502, 1153]",[892],S97Z.tsv,S0192,S0195
i guess,2,1539,"[494, 546, 948]",[1539],S97Z.tsv,S0192,S0195
yeah that's,2,496,"[496, 916]","[133, 871, 1154, 1305, 1384, 1456, 1814]",S97Z.tsv,S0192,S0195
that's why,2,496,[496],[253],S97Z.tsv,S0192,S0195
yeah basically,2,498,"[498, 898, 1004]",[451],S97Z.tsv,S0192,S0195
basically yeah,2,1770,[498],[1770],S97Z.tsv,S0192,S0195
well that's,2,500,[500],[105],S97Z.tsv,S0192,S0195
that's why i,3,500,[500],[253],S97Z.tsv,S0192,S0195
practically,1,502,[502],[129],S97Z.tsv,S0192,S0195
it and i,3,502,[502],[320],S97Z.tsv,S0192,S0195
marry,1,502,"[502, 552]",[495],S97Z.tsv,S0192,S0195
do it and,3,831,"[502, 944]",[831],S97Z.tsv,S0192,S0195
it and,2,871,"[502, 932, 944, 1285]",[871],S97Z.tsv,S0192,S0195
that's not,2,951,"[502, 952, 1133]","[951, 961, 1097, 1104, 1651]",S97Z.tsv,S0192,S0195
at this,2,1037,"[502, 1217]",[1037],S97Z.tsv,S0192,S0195
that's not very,3,1651,[502],[1651],S97Z.tsv,S0192,S0195
find,1,504,"[504, 763, 800, 1107, 1183, 1505]",[23],S97Z.tsv,S0192,S0195
get marry,2,504,"[504, 524, 550]",[495],S97Z.tsv,S0192,S0195
online,1,827,[504],[827],S97Z.tsv,S0192,S0195
nothing,1,1087,"[504, 610, 798, 932, 1070, 1278, 1475, 1696]",[1087],S97Z.tsv,S0192,S0195
day,1,506,"[506, 508, 712, 716, 741, 848]","[158, 907, 1790]",S97Z.tsv,S0192,S0195
with the,2,1116,"[506, 572, 724, 807, 1193]",[1116],S97Z.tsv,S0192,S0195
actually,1,508,"[508, 560, 574, 652, 752, 755, 784, 804, 856, 969, 996, 1002, 1004, 1012, 1187, 1290, 1379, 1481, 1522, 1724, 1845]","[93, 105, 374, 395, 723, 772, 778, 791, 793, 833, 835, 905, 1021, 1309, 1476, 1573, 1605]",S97Z.tsv,S0192,S0195
which be the,3,886,[508],[886],S97Z.tsv,S0192,S0195
the twenty,2,1521,"[510, 1522]",[1521],S97Z.tsv,S0192,S0195
a bin,2,516,[516],"[515, 519]",S97Z.tsv,S0192,S0195
i couldn't,2,1085,[520],[1085],S97Z.tsv,S0192,S0195
it be pretty,3,1361,[522],[1361],S97Z.tsv,S0192,S0195
too bad,2,1794,"[522, 1781]",[1794],S97Z.tsv,S0192,S0195
that yeah,2,1810,[522],[1810],S97Z.tsv,S0192,S0195
it would just,3,524,[524],[409],S97Z.tsv,S0192,S0195
just be,2,957,"[524, 528, 1014, 1455]","[957, 1619, 1631]",S97Z.tsv,S0192,S0195
my dad,2,797,[528],[797],S97Z.tsv,S0192,S0195
in in,2,532,[532],[328],S97Z.tsv,S0192,S0195
be yeah,2,532,"[532, 1694]",[523],S97Z.tsv,S0192,S0195
and it,2,847,"[532, 616, 743, 1135, 1229, 1300]","[847, 901, 1792]",S97Z.tsv,S0192,S0195
cos the,2,536,[536],"[241, 774]",S97Z.tsv,S0192,S0195
be i,2,536,"[536, 568, 590, 784, 1634, 1733]","[411, 1537, 1539]",S97Z.tsv,S0192,S0195
get one,2,563,"[536, 560, 562]",[563],S97Z.tsv,S0192,S0195
so like,2,585,"[536, 700, 702]",[585],S97Z.tsv,S0192,S0195
at the minute,3,779,"[536, 574, 856]","[779, 871, 1023]",S97Z.tsv,S0192,S0195
full,1,879,"[536, 734, 1300]","[879, 901, 907]",S97Z.tsv,S0192,S0195
come along,2,538,[538],[533],S97Z.tsv,S0192,S0195
can come,2,1489,[538],[1489],S97Z.tsv,S0192,S0195
load of,2,544,[544],"[31, 288, 774, 1089]",S97Z.tsv,S0192,S0195
load,1,544,[544],"[322, 647]",S97Z.tsv,S0192,S0195
a bite of a,4,546,"[546, 1169, 1370]","[330, 619, 1480]",S97Z.tsv,S0192,S0195
come down,2,546,[546],[368],S97Z.tsv,S0192,S0195
of a,2,691,"[546, 896, 1169, 1370]","[691, 1087, 1480]",S97Z.tsv,S0192,S0195
my parent,2,795,[546],[795],S97Z.tsv,S0192,S0195
with anyone,2,1371,[546],[1371],S97Z.tsv,S0192,S0195
go to the,3,548,"[548, 1133]",[320],S97Z.tsv,S0192,S0195
but it's not,3,877,"[548, 1092]",[877],S97Z.tsv,S0192,S0195
a job,2,1176,"[548, 1191]",[1176],S97Z.tsv,S0192,S0195
but it's,2,1750,"[548, 846, 1092, 1330, 1779]",[1750],S97Z.tsv,S0192,S0195
then we,2,550,[550],[415],S97Z.tsv,S0192,S0195
therefore,1,550,"[550, 1141]","[495, 925]",S97Z.tsv,S0192,S0195
in our,2,552,"[552, 1054, 1455]","[405, 937, 939]",S97Z.tsv,S0192,S0195
a joint,2,559,"[554, 594]",[559],S97Z.tsv,S0192,S0195
account,1,559,"[554, 572, 592, 594, 662]",[559],S97Z.tsv,S0192,S0195
joint bank,2,571,"[554, 572, 592, 594]",[571],S97Z.tsv,S0192,S0195
joint bank account,3,591,"[554, 572, 592, 594]",[591],S97Z.tsv,S0192,S0195
we've,1,556,"[556, 596, 932, 944, 948, 1205, 1479]","[225, 229, 372]",S97Z.tsv,S0192,S0195
ten years,2,631,"[556, 558, 934, 960]",[631],S97Z.tsv,S0192,S0195
can you,2,749,"[556, 662, 912]","[749, 1616]",S97Z.tsv,S0192,S0195
almost,1,774,"[556, 558, 848]","[774, 1558]",S97Z.tsv,S0192,S0195
ten,1,1748,"[556, 558, 728, 934, 960, 1492, 1813]",[1748],S97Z.tsv,S0192,S0195
tell you,2,1587,"[560, 710, 722, 724, 856, 1724]",[1587],S97Z.tsv,S0192,S0195
be when,2,1754,[564],[1754],S97Z.tsv,S0192,S0195
do you want,3,566,"[566, 1437, 1439, 1534]","[253, 863]",S97Z.tsv,S0192,S0195
cigarette,1,567,[566],[567],S97Z.tsv,S0192,S0195
you want,2,835,"[566, 656, 1437, 1439, 1534]","[835, 1480]",S97Z.tsv,S0192,S0195
another,1,861,"[566, 572, 824, 934, 988, 1046, 1227, 1494, 1817]",[861],S97Z.tsv,S0192,S0195
do you want one,4,863,[566],[863],S97Z.tsv,S0192,S0195
so what,2,568,"[568, 590]",[459],S97Z.tsv,S0192,S0195
so what be,3,568,"[568, 590]",[465],S97Z.tsv,S0192,S0195
erm so,2,774,"[568, 826]",[774],S97Z.tsv,S0192,S0195
what be,2,779,"[568, 590, 1258, 1529, 1600]","[779, 1176]",S97Z.tsv,S0192,S0195
joint back account,3,570,[570],[559],S97Z.tsv,S0192,S0195
joint,1,571,[570],"[571, 591]",S97Z.tsv,S0192,S0195
basically with,2,1685,[572],[1685],S97Z.tsv,S0192,S0195
august,1,1530,"[578, 596]",[1530],S97Z.tsv,S0192,S0195
a bonus,2,585,[580],[585],S97Z.tsv,S0192,S0195
it's like,2,582,"[582, 588, 598, 769, 854, 1735, 1785]","[127, 861, 983, 1025, 1083, 1087, 1560, 1748, 1750, 1840]",S97Z.tsv,S0192,S0195
labour,1,582,"[582, 588, 590]","[411, 879]",S97Z.tsv,S0192,S0195
twelve,1,582,"[582, 1753]","[441, 1746]",S97Z.tsv,S0192,S0195
you get a,3,584,[584],"[559, 888]",S97Z.tsv,S0192,S0195
free,1,888,[584],[888],S97Z.tsv,S0192,S0195
it's just,2,586,"[586, 798, 854, 1628]","[565, 1319, 1339]",S97Z.tsv,S0192,S0195
yeah yeah it's,3,1786,"[586, 636]",[1786],S97Z.tsv,S0192,S0195
well so,2,588,"[588, 1529]",[17],S97Z.tsv,S0192,S0195
erm i,2,590,[590],[4],S97Z.tsv,S0192,S0195
erm we,2,888,[590],[888],S97Z.tsv,S0192,S0195
mine,1,594,[594],"[152, 875]",S97Z.tsv,S0192,S0195
bank account,2,594,"[594, 662]",[591],S97Z.tsv,S0192,S0195
if we have,3,877,[594],[877],S97Z.tsv,S0192,S0195
right now,2,879,[594],"[879, 1607]",S97Z.tsv,S0192,S0195
time and,2,1838,[594],[1838],S97Z.tsv,S0192,S0195
quid for,2,596,"[596, 598]","[376, 888, 907, 1752]",S97Z.tsv,S0192,S0195
separate,1,1363,[596],[1363],S97Z.tsv,S0192,S0195
hundred a,2,598,[598],[489],S97Z.tsv,S0192,S0195
bonus,1,598,[598],[585],S97Z.tsv,S0192,S0195
it's like a,3,1560,"[598, 769]","[1560, 1840]",S97Z.tsv,S0192,S0195
twenty quid,2,1766,"[598, 1789]",[1766],S97Z.tsv,S0192,S0195
but yeah,2,602,"[602, 765, 826]","[245, 1398]",S97Z.tsv,S0192,S0195
quid a month,3,602,[602],[459],S97Z.tsv,S0192,S0195
you take,2,602,[602],[475],S97Z.tsv,S0192,S0195
a massive,2,605,"[602, 932]","[605, 801, 1083]",S97Z.tsv,S0192,S0195
it's a bite,3,619,"[602, 1306, 1425, 1779]","[619, 1480, 1687]",S97Z.tsv,S0192,S0195
massive,1,625,"[602, 777, 930, 932]","[625, 801, 1083]",S97Z.tsv,S0192,S0195
weren't pay,2,604,"[604, 606]",[603],S97Z.tsv,S0192,S0195
be here,2,608,[608],[158],S97Z.tsv,S0192,S0195
but you,2,610,"[610, 748, 870, 1151, 1193, 1657]","[31, 79]",S97Z.tsv,S0192,S0195
like this,2,610,"[610, 1068, 1634]",[162],S97Z.tsv,S0192,S0195
some more,2,869,"[610, 868]",[869],S97Z.tsv,S0192,S0195
we didn't,2,888,"[610, 814, 1191, 1201]",[888],S97Z.tsv,S0192,S0195
sure,1,1830,"[610, 700, 906, 1536]",[1830],S97Z.tsv,S0192,S0195
no it be,3,1533,[612],[1533],S97Z.tsv,S0192,S0195
size,1,776,"[614, 1090]",[776],S97Z.tsv,S0192,S0195
fairly,1,1478,"[614, 870, 1046]",[1478],S97Z.tsv,S0192,S0195
be erm,2,616,"[616, 918]",[176],S97Z.tsv,S0192,S0195
and it be,3,901,"[616, 743, 1135, 1229, 1300]","[901, 1792]",S97Z.tsv,S0192,S0195
they be,2,679,"[626, 672, 680, 954, 1260, 1447, 1823, 1825]","[679, 697, 1214]",S97Z.tsv,S0192,S0195
be really,2,903,"[626, 970, 1030, 1149]","[903, 1359, 1656]",S97Z.tsv,S0192,S0195
really no,2,1649,[626],"[1649, 1764]",S97Z.tsv,S0192,S0195
it's be,2,628,"[628, 1344]","[138, 851]",S97Z.tsv,S0192,S0195
ridiculous,1,628,"[628, 755]","[318, 1154]",S97Z.tsv,S0192,S0195
cos it's,2,628,"[628, 1328]","[376, 619]",S97Z.tsv,S0192,S0195
it really,2,894,[634],"[894, 1142, 1301, 1764]",S97Z.tsv,S0192,S0195
yeah no it,3,1533,[634],[1533],S97Z.tsv,S0192,S0195
they've,1,641,"[636, 753, 1076, 1078, 1080, 1268, 1306]","[641, 1746, 1838]",S97Z.tsv,S0192,S0195
how much,2,835,"[636, 1753, 1757, 1759]","[835, 837]",S97Z.tsv,S0192,S0195
country in asia,3,638,[638],[635],S97Z.tsv,S0192,S0195
in asia,2,643,"[638, 686]",[643],S97Z.tsv,S0192,S0195
years ago,2,1083,[638],[1083],S97Z.tsv,S0192,S0195
much like,2,719,[640],[719],S97Z.tsv,S0192,S0195
they export,2,647,[646],[647],S97Z.tsv,S0192,S0195
a lot more,3,652,[652],[320],S97Z.tsv,S0192,S0195
there's a lot,3,1483,[652],[1483],S97Z.tsv,S0192,S0195
now be,2,1576,[652],[1576],S97Z.tsv,S0192,S0195
erm they,2,654,[654],[245],S97Z.tsv,S0192,S0195
like if you,3,654,[654],[370],S97Z.tsv,S0192,S0195
if you go,3,654,[654],[374],S97Z.tsv,S0192,S0195
for you,2,656,"[656, 716, 960]","[37, 245, 391]",S97Z.tsv,S0192,S0195
you will,2,656,"[656, 1145, 1640, 1642, 1644]",[449],S97Z.tsv,S0192,S0195
you want one,3,863,[656],[863],S97Z.tsv,S0192,S0195
make it,2,1752,"[656, 1328]",[1752],S97Z.tsv,S0192,S0195
weeks,1,658,[658],[127],S97Z.tsv,S0192,S0195
the post,2,658,[658],[352],S97Z.tsv,S0192,S0195
just get,2,658,[658],"[356, 849]",S97Z.tsv,S0192,S0195
it it's,2,847,[658],"[847, 1319]",S97Z.tsv,S0192,S0195
know you,2,660,"[660, 712]","[282, 1720, 1722]",S97Z.tsv,S0192,S0195
all your,2,1003,"[660, 1580]",[1003],S97Z.tsv,S0192,S0195
that you,2,1480,"[660, 904, 1201, 1823]","[1480, 1836]",S97Z.tsv,S0192,S0195
you can put,3,837,[662],[837],S97Z.tsv,S0192,S0195
like just,2,1510,[666],[1510],S97Z.tsv,S0192,S0195
i mean you,3,668,"[668, 922]",[138],S97Z.tsv,S0192,S0195
do that,2,672,"[672, 1201, 1314, 1471, 1653]","[8, 193, 723, 1259, 1526, 1818]",S97Z.tsv,S0192,S0195
get there,2,672,"[672, 1199]","[95, 1464]",S97Z.tsv,S0192,S0195
move,1,672,"[672, 916, 1403, 1522, 1529]","[127, 332, 1085]",S97Z.tsv,S0192,S0195
stay,1,672,"[672, 1381]",[166],S97Z.tsv,S0192,S0195
the time,2,672,"[672, 722, 724, 914, 996, 1012]","[195, 795, 890]",S97Z.tsv,S0192,S0195
evacuate,1,675,"[672, 676]",[675],S97Z.tsv,S0192,S0195
just think,2,1685,[674],[1685],S97Z.tsv,S0192,S0195
sense,1,1712,[674],[1712],S97Z.tsv,S0192,S0195
wouldn't have,2,678,[678],"[407, 427, 607]",S97Z.tsv,S0192,S0195
part of,2,1714,"[682, 928, 1348, 1640, 1644]",[1714],S97Z.tsv,S0192,S0195
and and,2,686,[686],[409],S97Z.tsv,S0192,S0195
culture,1,686,[686],"[617, 619]",S97Z.tsv,S0192,S0195
basically a,2,1025,[686],[1025],S97Z.tsv,S0192,S0195
student,1,688,"[688, 714, 728, 730, 732, 734, 735, 1044, 1634]",[93],S97Z.tsv,S0192,S0195
mother,1,1543,[688],[1543],S97Z.tsv,S0192,S0195
in a,2,694,"[694, 704, 743, 1020, 1304, 1617, 1785]","[77, 138, 1616]",S97Z.tsv,S0192,S0195
a certain,2,888,[698],[888],S97Z.tsv,S0192,S0195
respect,1,700,"[700, 702, 1048]",[635],S97Z.tsv,S0192,S0195
normal,1,776,"[700, 1511, 1514, 1552, 1565]","[776, 1564, 1619, 1510]",S97Z.tsv,S0192,S0195
as a,2,894,"[700, 1044, 1634, 1636, 1715]",[894],S97Z.tsv,S0192,S0195
afford,1,1085,[700],[1085],S97Z.tsv,S0192,S0195
a normal,2,1510,[700],[1510],S97Z.tsv,S0192,S0195
with my,2,1716,"[702, 786]",[1716],S97Z.tsv,S0192,S0195
be in a,3,704,[704],[138],S97Z.tsv,S0192,S0195
they're not,2,1116,"[708, 1274]",[1116],S97Z.tsv,S0192,S0195
i think i've,3,710,[710],[395],S97Z.tsv,S0192,S0195
they all go to,4,713,[710],[713],S97Z.tsv,S0192,S0195
private,1,713,"[710, 712, 714, 1285]",[713],S97Z.tsv,S0192,S0195
after the,2,713,[712],[713],S97Z.tsv,S0192,S0195
stuff in,2,774,[712],[774],S97Z.tsv,S0192,S0195
consider,1,827,"[712, 828]",[827],S97Z.tsv,S0192,S0195
high,1,714,"[714, 724, 807, 1324]",[274],S97Z.tsv,S0192,S0195
a one,2,1651,[714],[1651],S97Z.tsv,S0192,S0195
thing,1,716,"[716, 755, 1004, 1151, 1565]","[79, 162, 350, 368, 779, 879, 935, 1313, 1468, 1836]",S97Z.tsv,S0192,S0195
for you know,3,716,[716],[245],S97Z.tsv,S0192,S0195
do homework,2,716,[716],[715],S97Z.tsv,S0192,S0195
too much,2,718,"[718, 765, 1799]","[332, 717, 719]",S97Z.tsv,S0192,S0195
be too much,3,719,[718],[719],S97Z.tsv,S0192,S0195
do i,2,722,"[722, 724, 1127, 1217, 1256]","[282, 937]",S97Z.tsv,S0192,S0195
they come,2,722,[722],[368],S97Z.tsv,S0192,S0195
come to,2,722,"[722, 1207]",[545],S97Z.tsv,S0192,S0195
fall,1,1802,"[722, 728]",[1802],S97Z.tsv,S0192,S0195
do the,2,724,[724],[439],S97Z.tsv,S0192,S0195
the time i,3,890,[724],[890],S97Z.tsv,S0192,S0195
be do,2,937,"[724, 996, 1473, 1831]","[937, 1651]",S97Z.tsv,S0192,S0195
yeah do,2,1291,[724],[1291],S97Z.tsv,S0192,S0195
ever,1,1693,"[724, 1016, 1634, 1667]",[1693],S97Z.tsv,S0192,S0195
he's,1,736,"[728, 730, 734, 1032, 1036]","[736, 1021, 1023, 1029, 1037, 1083, 1087, 1400, 1631, 1633]",S97Z.tsv,S0192,S0195
into the,2,1607,[728],[1607],S97Z.tsv,S0192,S0195
the the,2,730,"[730, 916, 1129]","[127, 1672]",S97Z.tsv,S0192,S0195
no way,2,758,[730],[758],S97Z.tsv,S0192,S0195
think there's no way,4,890,[730],[890],S97Z.tsv,S0192,S0195
a two,2,907,[730],[907],S97Z.tsv,S0192,S0195
and he,2,1021,"[730, 1197, 1285, 1805, 1807, 1809]",[1021],S97Z.tsv,S0192,S0195
and he's,2,1029,[730],"[1029, 1037, 1083, 1087]",S97Z.tsv,S0192,S0195
me a,2,1110,"[730, 1389]",[1110],S97Z.tsv,S0192,S0195
stand,1,732,"[732, 1290, 1295]",[673],S97Z.tsv,S0192,S0195
just in,2,735,[735],[521],S97Z.tsv,S0192,S0195
to write,2,738,[735],[738],S97Z.tsv,S0192,S0195
just pretend,2,737,[737],[736],S97Z.tsv,S0192,S0195
pretend,1,738,[737],[738],S97Z.tsv,S0192,S0195
yeah just,2,1071,[737],"[1071, 1294]",S97Z.tsv,S0192,S0195
be you,2,739,"[739, 906, 1258, 1290, 1529, 1536]","[8, 465, 603, 827, 1487, 738]",S97Z.tsv,S0192,S0195
be you pretend to write,5,739,[739],[738],S97Z.tsv,S0192,S0195
that one,2,741,"[741, 820, 864, 1546]","[298, 1594]",S97Z.tsv,S0192,S0195
i watch,2,1685,[741],[1685],S97Z.tsv,S0192,S0195
watch,1,1693,"[741, 743, 1700, 1705]","[1693, 1699, 1701, 1704]",S97Z.tsv,S0192,S0195
the other day,3,1790,[741],[1790],S97Z.tsv,S0192,S0195
down and,2,743,"[743, 924]",[368],S97Z.tsv,S0192,S0195
this and,2,743,[743],[397],S97Z.tsv,S0192,S0195
with him,2,1412,"[743, 1391]","[1412, 1802]",S97Z.tsv,S0192,S0195
with a,2,1512,[743],[1512],S97Z.tsv,S0192,S0195
episodes,1,1685,[743],[1685],S97Z.tsv,S0192,S0195
be quite,2,1714,"[743, 745, 1012, 1169, 1185]",[1714],S97Z.tsv,S0192,S0195
funny,1,1343,[745],[1343],S97Z.tsv,S0192,S0195
but you can't,3,748,[748],[31],S97Z.tsv,S0192,S0195
you can't,2,748,"[748, 1098, 1211, 1785]","[144, 1746]",S97Z.tsv,S0192,S0195
a kronen,2,751,[748],[751],S97Z.tsv,S0192,S0195
recently,1,753,[753],"[258, 1746]",S97Z.tsv,S0192,S0195
okay,1,755,"[755, 786, 794, 887, 974]","[61, 581, 1539, 1645, 1660, 1725]",S97Z.tsv,S0192,S0195
for this,2,888,[755],[888],S97Z.tsv,S0192,S0195
can be,2,937,[755],[937],S97Z.tsv,S0192,S0195
this thing,2,1468,"[755, 1565]",[1468],S97Z.tsv,S0192,S0195
that it's,2,761,[761],[358],S97Z.tsv,S0192,S0195
bag,1,774,[761],[774],S97Z.tsv,S0192,S0195
bag of,2,776,[761],[776],S97Z.tsv,S0192,S0195
in england,2,763,"[763, 1004, 1010, 1058, 1094, 1133, 1427]","[525, 778, 1746, 1087]",S97Z.tsv,S0192,S0195
round,1,837,[763],[837],S97Z.tsv,S0192,S0195
england,1,1085,"[763, 1004, 1010, 1048, 1058, 1094, 1425, 1427]","[1085, 1087, 1746]",S97Z.tsv,S0192,S0195
in england it's,3,1087,[763],[1087],S97Z.tsv,S0192,S0195
it's fairly,2,1478,[763],[1478],S97Z.tsv,S0192,S0195
go for,2,765,"[765, 1199]",[567],S97Z.tsv,S0192,S0195
of potatoes,2,774,"[765, 767]","[774, 776, 778]",S97Z.tsv,S0192,S0195
potatoes,1,774,"[765, 767]",[774],S97Z.tsv,S0192,S0195
kilo,1,776,"[765, 767]",[776],S97Z.tsv,S0192,S0195
pound for,2,1087,[767],[1087],S97Z.tsv,S0192,S0195
the next,2,769,[769],[178],S97Z.tsv,S0192,S0195
oh just,2,1744,[775],[1744],S97Z.tsv,S0192,S0195
that's pretty,2,782,[782],[320],S97Z.tsv,S0192,S0195
be actually,2,784,[784],"[93, 793]",S97Z.tsv,S0192,S0195
because of,2,784,[784],[475],S97Z.tsv,S0192,S0195
actually quite,2,835,[784],[835],S97Z.tsv,S0192,S0195
cheap,1,786,"[786, 1159, 1785]","[370, 779, 1126, 1128, 1214]",S97Z.tsv,S0192,S0195
i think i,3,786,[786],"[778, 1234, 1472]",S97Z.tsv,S0192,S0195
the quality of product,4,793,[786],[793],S97Z.tsv,S0192,S0195
back to england,3,1085,"[786, 1425]",[1085],S97Z.tsv,S0192,S0195
and i think,3,1355,"[786, 1040]",[1355],S97Z.tsv,S0192,S0195
five hundred,2,790,"[790, 1090, 1094]",[459],S97Z.tsv,S0192,S0195
it seem,2,794,[794],"[479, 1752]",S97Z.tsv,S0192,S0195
yeah i think,3,1234,[796],[1234],S97Z.tsv,S0192,S0195
wrong,1,798,[798],"[521, 1651]",S97Z.tsv,S0192,S0195
that's all,2,1249,[798],[1249],S97Z.tsv,S0192,S0195
erm yeah,2,800,[800],"[567, 1446]",S97Z.tsv,S0192,S0195
aldi,1,800,"[800, 822]",[795],S97Z.tsv,S0192,S0195
and then we,3,802,"[802, 822, 924, 944]",[415],S97Z.tsv,S0192,S0195
very good,2,802,[802],"[421, 961]",S97Z.tsv,S0192,S0195
don't have,2,1607,"[802, 964, 1665]",[1607],S97Z.tsv,S0192,S0195
train,1,1826,"[802, 806, 818]",[1826],S97Z.tsv,S0192,S0195
stick it,2,804,[804],[77],S97Z.tsv,S0192,S0195
on a,2,804,"[804, 1254, 1281, 1638]","[395, 835, 907]",S97Z.tsv,S0192,S0195
have to go,3,1607,"[804, 1004]",[1607],S97Z.tsv,S0192,S0195
map,1,1846,"[804, 1845]","[1846, 1848]",S97Z.tsv,S0192,S0195
like the,2,806,"[806, 1183, 1678, 1711, 1787]","[127, 403, 1116, 1244]",S97Z.tsv,S0192,S0195
what's the,2,809,[809],"[9, 292, 1521]",S97Z.tsv,S0192,S0195
be a bite,3,814,"[814, 856, 1169, 1298, 1532]","[178, 875, 1296]",S97Z.tsv,S0192,S0195
go there,2,814,[814],"[374, 817, 833]",S97Z.tsv,S0192,S0195
quite a,2,820,"[820, 916, 1004, 1012, 1042, 1048, 1185, 1395]","[223, 320, 645, 1083, 1329, 1432]",S97Z.tsv,S0192,S0195
one i,2,820,"[820, 824, 984]",[517],S97Z.tsv,S0192,S0195
there's like,2,1251,[822],[1251],S97Z.tsv,S0192,S0195
shop,1,826,"[826, 828, 1785]","[411, 413, 795, 827]",S97Z.tsv,S0192,S0195
close,1,831,[826],[831],S97Z.tsv,S0192,S0195
it's not that,3,1476,[826],[1476],S97Z.tsv,S0192,S0195
shop online,2,828,[828],[827],S97Z.tsv,S0192,S0195
it like,2,1355,[828],[1355],S97Z.tsv,S0192,S0195
i've never do it,4,830,[830],"[829, 831]",S97Z.tsv,S0192,S0195
get the,2,834,"[834, 1328, 1529]","[138, 641, 849, 1087]",S97Z.tsv,S0192,S0195
from here,2,1838,[844],[1838],S97Z.tsv,S0192,S0195
i don't i,3,846,[846],[229],S97Z.tsv,S0192,S0195
to cycle to uni,4,847,[846],[847],S97Z.tsv,S0192,S0195
cycle,1,847,[846],[847],S97Z.tsv,S0192,S0195
way to,2,1436,[846],[1436],S97Z.tsv,S0192,S0195
be er,2,873,[848],"[873, 1434]",S97Z.tsv,S0192,S0195
know i,2,852,"[852, 1260]","[184, 407, 873, 875]",S97Z.tsv,S0192,S0195
honestly,1,856,"[856, 1724]",[362],S97Z.tsv,S0192,S0195
to be a,3,856,[856],"[386, 1009]",S97Z.tsv,S0192,S0195
it's nice to,3,856,[856],[617],S97Z.tsv,S0192,S0195
to be in,3,862,[862],[138],S97Z.tsv,S0192,S0195
in brighton,2,862,[862],[328],S97Z.tsv,S0192,S0195
you need to be,4,1009,[862],[1009],S97Z.tsv,S0192,S0195
no it's,2,866,"[866, 908, 1344]","[326, 861, 1051, 1535, 1748]",S97Z.tsv,S0192,S0195
quickly,1,870,[870],[127],S97Z.tsv,S0192,S0195
wouldn't be,2,870,[870],[409],S97Z.tsv,S0192,S0195
you wouldn't,2,870,[870],[607],S97Z.tsv,S0192,S0195
long,1,879,"[870, 1185, 1334, 1580]","[879, 1335, 1432, 1480, 1576]",S97Z.tsv,S0192,S0195
get a taxi,3,878,[878],[877],S97Z.tsv,S0192,S0195
say that,2,880,"[880, 1634]",[258],S97Z.tsv,S0192,S0195
yeah you,2,880,"[880, 1527, 1663, 1827]","[370, 1009, 1752, 1850]",S97Z.tsv,S0192,S0195
it's gonna be,3,883,[883],[158],S97Z.tsv,S0192,S0195
you're not,2,883,"[883, 906, 1540]",[837],S97Z.tsv,S0192,S0195
a good,2,909,"[885, 962, 1012, 1052, 1151, 1246, 1403, 1522, 1604]","[909, 1110, 1446, 1051]",S97Z.tsv,S0192,S0195
it's a good,3,1051,[885],[1051],S97Z.tsv,S0192,S0195
what can they teach you,5,892,[891],[892],S97Z.tsv,S0192,S0195
up on the,3,1838,[893],[1838],S97Z.tsv,S0192,S0195
a compromise,2,896,[896],[894],S97Z.tsv,S0192,S0195
compromise,1,897,[896],"[897, 899]",S97Z.tsv,S0192,S0195
i bet,2,900,[900],"[617, 697]",S97Z.tsv,S0192,S0195
it so,2,904,"[904, 932, 1133]","[894, 1039]",S97Z.tsv,S0192,S0195
recommend it,2,904,[904],[903],S97Z.tsv,S0192,S0195
highly,1,904,[904],[903],S97Z.tsv,S0192,S0195
end,1,914,"[914, 1634]",[877],S97Z.tsv,S0192,S0195
the child,2,916,"[916, 918]",[140],S97Z.tsv,S0192,S0195
quite a lot,3,916,[916],[223],S97Z.tsv,S0192,S0195
situation,1,916,[916],[879],S97Z.tsv,S0192,S0195
that be from,3,1792,[916],[1792],S97Z.tsv,S0192,S0195
and you know,3,918,"[918, 1068]","[184, 871, 1558]",S97Z.tsv,S0192,S0195
and you,2,918,"[918, 954, 1068, 1817, 1845]","[374, 835, 871, 1558]",S97Z.tsv,S0192,S0195
well yeah,2,918,[918],"[553, 871, 939, 1009, 1321, 1416, 1581]",S97Z.tsv,S0192,S0195
erm a,2,1021,[918],[1021],S97Z.tsv,S0192,S0195
intelligent,1,1029,[918],[1029],S97Z.tsv,S0192,S0195
so much,2,920,[920],"[719, 903, 1071, 1087]",S97Z.tsv,S0192,S0195
she'd,1,941,[920],[941],S97Z.tsv,S0192,S0195
you haven't,2,922,[922],[837],S97Z.tsv,S0192,S0195
well i,2,924,[924],"[138, 320, 403, 1585]",S97Z.tsv,S0192,S0195
settle down,2,924,[924],[176],S97Z.tsv,S0192,S0195
for a little while,4,925,[924],[925],S97Z.tsv,S0192,S0195
wanna have,2,927,[924],[927],S97Z.tsv,S0192,S0195
to take,2,1472,"[924, 1191]",[1472],S97Z.tsv,S0192,S0195
wanna do,2,926,"[926, 1040, 1201, 1471]","[370, 890, 894, 1526]",S97Z.tsv,S0192,S0195
a pretty,2,928,[928],[95],S97Z.tsv,S0192,S0195
child,1,928,"[928, 952, 954]",[140],S97Z.tsv,S0192,S0195
