Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
be you,2,360,"[153, 169, 184, 352, 360, 364]",SZBD.tsv
you go,2,360,"[199, 360, 462]",SZBD.tsv
so when,2,367,"[360, 367]",SZBD.tsv
wise,1,362,"[344, 362]",SZBD.tsv
pension,1,363,"[362, 363]",SZBD.tsv
and things,2,398,"[362, 398]",SZBD.tsv
oh god,2,366,"[139, 257, 366, 367]",SZBD.tsv
be able to work,4,366,"[141, 366]",SZBD.tsv
ten,1,366,"[243, 366, 367, 549]",SZBD.tsv
to work,2,366,"[248, 256, 366, 367]",SZBD.tsv
i'd have,2,366,"[278, 366]",SZBD.tsv
have think,2,499,"[366, 499]",SZBD.tsv
find some,2,370,"[332, 370]",SZBD.tsv
thing to,2,370,"[344, 370]",SZBD.tsv
with other people,3,375,"[367, 375]",SZBD.tsv
isn't it,2,377,"[74, 127, 229, 278, 294, 323, 332, 338, 348, 377, 439, 469, 511, 552]",SZBD.tsv
quite a good,3,377,"[256, 377]",SZBD.tsv
that's quite,2,377,"[278, 377, 552]",SZBD.tsv
do do,2,412,"[23, 244, 412]",SZBD.tsv
oh didn't,2,418,"[417, 418]",SZBD.tsv
recently,1,453,"[429, 453]",SZBD.tsv
twice,1,434,"[225, 434]",SZBD.tsv
go and,2,439,"[139, 256, 439, 443, 462, 469]",SZBD.tsv
i can't,2,439,"[244, 298, 300, 332, 439]",SZBD.tsv
it because,2,439,"[244, 439]",SZBD.tsv
it's funny isn't it,4,439,"[294, 439]",SZBD.tsv
enjoy,1,439,"[363, 439, 549]",SZBD.tsv
it i mean,3,494,"[439, 494]",SZBD.tsv
you know they,3,443,"[282, 443]",SZBD.tsv
but you know,3,443,"[302, 308, 332, 443]",SZBD.tsv
all sort of,3,443,"[363, 443]",SZBD.tsv
be in,2,456,"[141, 367, 456, 558]",SZBD.tsv
the other,2,456,"[278, 363, 456]",SZBD.tsv
problem,1,456,"[282, 456]",SZBD.tsv
and then you,3,462,"[137, 139, 462]",SZBD.tsv
but i'm,2,462,"[256, 462]",SZBD.tsv
sit,1,540,"[462, 466, 540]",SZBD.tsv
you happen to,3,466,"[137, 466]",SZBD.tsv
wanna,1,469,"[139, 243, 256, 469]",SZBD.tsv
give up,2,469,"[233, 243, 244, 340, 344, 469]",SZBD.tsv
for two,2,469,"[282, 469]",SZBD.tsv
don't wanna,2,469,"[367, 469]",SZBD.tsv
sit there,2,540,"[469, 540]",SZBD.tsv
so that's the,3,471,"[278, 471]",SZBD.tsv
so that's,2,471,"[278, 471]",SZBD.tsv
that'll be,2,475,"[231, 475]",SZBD.tsv
you see,2,475,"[367, 475]",SZBD.tsv
quarter past one,3,475,"[470, 475]",SZBD.tsv
idea,1,482,"[219, 478, 482]",SZBD.tsv
a great,2,482,"[282, 482]",SZBD.tsv
it now,2,484,"[174, 244, 484]",SZBD.tsv
to meet,2,484,"[298, 484]",SZBD.tsv
one's,1,493,"[332, 493]",SZBD.tsv
the ladies one's be go,5,493,"[490, 493]",SZBD.tsv
wrong,1,502,"[35, 300, 502]",SZBD.tsv
no that's,2,502,"[265, 502]",SZBD.tsv
it would have be,4,507,"[504, 507]",SZBD.tsv
fine,1,508,"[84, 86, 89, 137, 280, 302, 308, 363, 508]",SZBD.tsv
they're best,2,509,"[508, 509]",SZBD.tsv
yeah that's,2,511,"[332, 511]",SZBD.tsv
advice,1,511,"[497, 499, 500, 511, 514, 542]",SZBD.tsv
the same thing,3,518,"[367, 518]",SZBD.tsv
should i,2,520,"[263, 520]",SZBD.tsv
on one,2,523,"[174, 523]",SZBD.tsv
but i have,3,523,"[233, 523, 549]",SZBD.tsv
the whole,2,529,"[243, 529, 531, 541]",SZBD.tsv
really really,2,531,"[137, 169, 243, 531, 553]",SZBD.tsv
sorry,1,531,"[141, 244, 531]",SZBD.tsv
and i just,3,531,"[257, 531]",SZBD.tsv
i'm not,2,531,"[257, 278, 361, 369, 531]",SZBD.tsv
your children,2,531,"[497, 531]",SZBD.tsv
about it,2,533,"[499, 533]",SZBD.tsv
do get,2,537,"[271, 278, 537]",SZBD.tsv
they have,2,539,"[316, 539]",SZBD.tsv
useful,1,544,"[31, 348, 497, 542, 544, 553, 554]",SZBD.tsv
be all,2,544,"[497, 544]",SZBD.tsv
just really,2,544,"[507, 544]",SZBD.tsv
really useful,2,553,"[544, 553]",SZBD.tsv
mine,1,546,"[346, 546]",SZBD.tsv
older,1,546,"[408, 546]",SZBD.tsv
be much older,3,546,"[497, 546]",SZBD.tsv
children be,2,546,"[497, 546]",SZBD.tsv
much older,2,546,"[497, 546]",SZBD.tsv
quite a lot,3,548,"[74, 548]",SZBD.tsv
the different,2,550,"[332, 550]",SZBD.tsv
important,1,552,"[408, 552]",SZBD.tsv
also,1,554,"[316, 516, 554]",SZBD.tsv
worry about,2,556,"[284, 499, 556]",SZBD.tsv
cos i use to,4,556,"[499, 556]",SZBD.tsv
worry,1,556,"[499, 556]",SZBD.tsv
in or,2,558,"[81, 558]",SZBD.tsv
often,1,562,"[256, 478, 562]",SZBD.tsv
i must,2,562,"[426, 499, 562]",SZBD.tsv
get there,2,562,"[470, 562]",SZBD.tsv
i will,2,565,"[300, 565]",SZBD.tsv
like i,2,565,"[538, 565]",SZBD.tsv
a huge,2,567,"[66, 390, 567]",SZBD.tsv
not that,2,567,"[296, 567]",SZBD.tsv
much of,2,567,"[367, 567]",SZBD.tsv
you've get,2,164,"[30, 40, 164, 531]",SZBD.tsv
okay,1,160,"[28, 35, 160, 164, 265, 321]",SZBD.tsv
we get,2,162,"[137, 162]",SZBD.tsv
see you later,3,168,"[167, 168]",SZBD.tsv
i would,2,229,"[157, 229, 334]",SZBD.tsv
